Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
3 0 0 -0.86665 0.197959 -0.0017926 0.000590693 4.76454e+07 1.98796e+08 8.99091e+07 1.64295e+07 0 1.62652e+08 0 1.98796e+08 1.62652e+08 8.99091e+07 1.64295e+07 0.00085131 0.00295083 -0.00722341 0.00259798 0.106968
1 0 1 -1 1.16124e-25 3.16156e-27 2.58008e-27 5.25296e+07 2.19175e+08 9.91257e+07 1.81137e+07 0 1.79325e+08 0 2.19175e+08 1.79325e+08 9.91257e+07 1.81137e+07 0.00256769 0.00456801 -0.014924 -0.00120378 0.122696
5 0 2 -0.8 5.02697e-25 -3.77e-27 4.15031e-26 4.06437e+07 1.69582e+08 7.66965e+07 1.40151e+07 0 1.38749e+08 0 1.69582e+08 1.38749e+08 7.66965e+07 1.40151e+07 7.87275e-05 0.000322607 -0.0111402 0.00438378 0.123207
3 1 0 -0.86665 0.197959 -0.0017926 0.000590693 4.76454e+07 1.98796e+08 8.99091e+07 1.64295e+07 0 1.62652e+08 0 1.98796e+08 1.62652e+08 8.99091e+07 1.64295e+07 0.00085131 0.00295083 -0.00722341 0.00259798 0.106968
0 1 1 -1.02272 0.197118 -0.00210655 5.2292e-05 2.30577e+07 9.62063e+07 4.35109e+07 7.95093e+06 0 7.87142e+07 0 9.62063e+07 7.87142e+07 4.35109e+07 7.95093e+06 0.00330414 0.00595768 -0.00905328 0.00344307 0.107522
1 1 2 -1 1.16124e-25 3.16156e-27 2.58008e-27 5.25296e+07 2.19175e+08 9.91257e+07 1.81137e+07 0 1.79325e+08 0 2.19175e+08 1.79325e+08 9.91257e+07 1.81137e+07 0.00256769 0.00456801 -0.014924 -0.00120378 0.122696
3 2 0 -0.86665 0.197959 -0.0017926 0.000590693 4.76454e+07 1.98796e+08 8.99091e+07 1.64295e+07 0 1.62652e+08 0 1.98796e+08 1.62652e+08 8.99091e+07 1.64295e+07 0.00085131 0.00295083 -0.00722341 0.00259798 0.106968
2 2 1 -0.975786 0.408111 -0.00333525 0.00130674 1.00421e+07 4.18999e+07 1.89499e+07 3.4628e+06 0 3.42817e+07 0 4.18999e+07 3.42817e+07 1.89499e+07 3.4628e+06 0.00456641 0.000231852 -0.0024147 0.00645868 0.0970083
0 2 2 -1.02272 0.197118 -0.00210655 5.2292e-05 2.30577e+07 9.62063e+07 4.35109e+07 7.95093e+06 0 7.87142e+07 0 9.62063e+07 7.87142e+07 4.35109e+07 7.95093e+06 0.00330414 0.00595768 -0.00905328 0.00344307 0.107522
10 3 0 -0.6 4.71254e-25 -3.30538e-27 2.68669e-26 1.94617e+07 8.12021e+07 3.6725e+07 6.71092e+06 0 6.64381e+07 0 8.12021e+07 6.64381e+07 3.6725e+07 6.71092e+06 0.00174859 -0.000860779 -0.00783937 0.00523495 0.122574
