Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
2 0 0 1.68377 0.312048 0.00485614 0.00188975 2.30582e+07 9.62084e+07 4.35119e+07 7.95111e+06 0 7.8716e+07 0 9.62084e+07 7.8716e+07 4.35119e+07 7.95111e+06 0.00279153 0.00473247 0.00440454 0.00512539 0.0335186
3 0 1 1.696 0.517097 0.00512453 0.00310566 2.33603e+07 9.74689e+07 4.40819e+07 8.05528e+06 0 7.97472e+07 0 9.74689e+07 7.97472e+07 4.40819e+07 8.05528e+06 0.00141256 0.00142929 -9.64797e-05 0.00593732 0.0314881
10 0 2 1.46217 0.374701 0.00414256 0.00135434 8.86638e+06 3.69942e+07 1.67313e+07 3.05737e+06 0 3.0268e+07 0 3.69942e+07 3.0268e+07 1.67313e+07 3.05737e+06 0.00534398 -0.00131909 -0.000880588 0.00709484 0.0346238
12 1 0 1.48758 0.610947 0.00438903 0.00347517 9.50179e+06 3.96454e+07 1.79303e+07 3.27648e+06 0 3.24371e+07 0 3.96454e+07 3.24371e+07 1.79303e+07 3.27648e+06 0.00603824 0.00543217 0.00281856 0.00713889 0.031016
21 1 1 1.27572 0.521965 0.00342587 0.00221249 3.28506e+07 1.37066e+08 6.19905e+07 1.13278e+07 0 1.12145e+08 0 1.37066e+08 1.12145e+08 6.19905e+07 1.13278e+07 0.00167286 0.00112189 0.00138124 0.0027056 0.0346242
10 1 2 1.46217 0.374701 0.00414256 0.00135434 8.86638e+06 3.69942e+07 1.67313e+07 3.05737e+06 0 3.0268e+07 0 3.69942e+07 3.0268e+07 1.67313e+07 3.05737e+06 0.00534398 -0.00131909 -0.000880588 0.00709484 0.0346238
6 2 0 1.70315 0.722386 0.0050387 0.00400644 4.57184e+07 1.90756e+08 8.62727e+07 1.5765e+07 0 1.56073e+08 0 1.90756e+08 1.56073e+08 8.62727e+07 1.5765e+07 0.0011159 -0.000619485 -0.000180598 0.00301883 0.0289527
12 2 1 1.48758 0.610947 0.00438903 0.00347517 9.50179e+06 3.96454e+07 1.79303e+07 3.27648e+06 0 3.24371e+07 0 3.96454e+07 3.24371e+07 1.79303e+07 3.27648e+06 0.00603824 0.00543217 0.00281856 0.00713889 0.031016
3 2 2 1.696 0.517097 0.00512453 0.00310566 2.33603e+07 9.74689e+07 4.40819e+07 8.05528e+06 0 7.97472e+07 0 9.74689e+07 7.97472e+07 4.40819e+07 8.05528e+06 0.00141256 0.00142929 -9.64797e-05 0.00593732 0.0314881
6 3 0 1.70315 0.722386 0.0050387 0.00400644 4.57184e+07 1.90756e+08 8.62727e+07 1.5765e+07 0 1.56073e+08 0 1.90756e+08 1.56073e+08 8.62727e+07 1.5765e+07 0.0011159 -0.000619485 -0.000180598 0.00301883 0.0289527
7 3 1 1.52047 0.814321 0.00467504 0.00451917 3.20976e+07 1.33925e+08 6.05697e+07 1.10681e+07 0 1.09575e+08 0 1.33925e+08 1.09575e+08 6.05697e+07 1.10681e+07 0.00184529 -0.00199194 0.000316171 0.0036228 0.0280593
12 3 2 1.48758 0.610947 0.00438903 0.00347517 9.50179e+06 3.96454e+07 1.79303e+07 3.27648e+06 0 3.24371e+07 0 3.96454e+07 3.24371e+07 1.79303e+07 3.27648e+06 0.00603824 0.00543217 0.00281856 0.00713889 0.031016
10 4 0 1.46217 0.374701 0.00414256 0.00135434 8.86638e+06 3.69942e+07 1.67313e+07 3.05737e+06 0 3.0268e+07 0 3.69942e+07 3.0268e+07 1.67313e+07 3.05737e+06 0.00534398 -0.00131909 -0.000880588 0.00709484 0.0346238
1 4 1 1.5536 0.204581 0.00411695 0.000888425 4.11472e+07 1.71683e+08 7.76466e+07 1.41887e+07 0 1.40468e+08 0 1.71683e+08 1.40468e+08 7.76466e+07 1.41887e+07 0.00175391 0.00652398 0.00414521 0.00277858 0.0355289
2 4 2 1.68377 0.312048 0.00485614 0.00188975 2.30582e+07 9.62084e+07 4.35119e+07 7.95111e+06 0 7.8716e+07 0 9.62084e+07 7.8716e+07 4.35119e+07 7.95111e+06 0.00279153 0.00473247 0.00440454 0.00512539 0.0335186
23 5 0 1.13755 0.66195 0.00309746 0.00304427 3.1344e+07 1.3078e+08 5.91476e+07 1.08083e+07 0 1.07002e+08 0 1.3078e+08 1.07002e+08 5.91476e+07 1.08083e+07 0.00189928 -0.0041765 0.000285208 0.00284395 0.0334333
21 5 1 1.27572 0.521965 0.00342587 0.00221249 3.28506e+07 1.37066e+08 6.19905e+07 1.13278e+07 0 1.12145e+08 0 1.37066e+08 1.12145e+08 6.19905e+07 1.13278e+07 0.00167286 0.00112189 0.00138124 0.0027056 0.0346242
14 5 2 1.31694 0.79148 0.0039332 0.00379626 9.85703e+06 4.11276e+07 1.86007e+07 3.39898e+06 0 3.36499e+07 0 4.11276e+07 3.36499e+07 1.86007e+07 3.39898e+06 0.00689516 0.00610547 0.00191975 0.00883237 0.0293154
11 6 0 1.42077 0.100404 0.0033509 0.000218843 4.37822e+07 1.82677e+08 8.2619e+07 1.50973e+07 0 1.49463e+08 0 1.82677e+08 1.49463e+08 8.2619e+07 1.50973e+07 0.00154359 -0.00025645 0.00561323 0.0014223 0.0387509
1 6 1 1.5536 0.204581 0.00411695 0.000888425 4.11472e+07 1.71683e+08 7.76466e+07 1.41887e+07 0 1.40468e+08 0 1.71683e+08 1.40468e+08 7.76466e+07 1.41887e+07 0.00175391 0.00652398 0.00414521 0.00277858 0.0355289
10 6 2 1.46217 0.374701 0.00414256 0.00135434 8.86638e+06 3.69942e+07 1.67313e+07 3.05737e+06 0 3.0268e+07 0 3.69942e+07 3.0268e+07 1.67313e+07 3.05737e+06 0.00534398 -0.00131909 -0.000880588 0.00709484 0.0346238
50 7 0 0.767498 0.835503 0.0016293 0.00367628 3.29186e+07 1.3735e+08 6.21188e+07 1.13512e+07 0 1.12377e+08 0 1.3735e+08 1.12377e+08 6.21188e+07 1.13512e+07 0.00078027 0.00119399 -0.00467891 0.00448001 0.0327574
39 7 1 0.953846 0.73977 0.00243257 0.0036442 1.57639e+07 6.57733e+07 2.97471e+07 5.43581e+06 0 5.38146e+07 0 6.57733e+07 5.38146e+07 2.97471e+07 5.43581e+06 0.00461244 0.00344606 -0.00160541 0.00522217 0.0336203
34 7 2 0.960775 1.02215 0.00214081 0.00529243 1.59735e+07 6.6648e+07 3.01427e+07 5.5081e+06 0 5.45302e+07 0 6.6648e+07 5.45302e+07 3.01427e+07 5.5081e+06 0.00359641 0.000777895 0.000569624 0.00576959 0.0272322
66 8 0 0.586089 0.913854 0.000830397 0.00468993 1.83181e+07 7.64309e+07 3.45672e+07 6.3166e+06 0 6.25343e+07 0 7.64309e+07 6.25343e+07 3.45672e+07 6.3166e+06 0.00501396 -0.00416837 -0.00245238 0.00367017 0.0318307
50 8 1 0.767498 0.835503 0.0016293 0.00367628 3.29186e+07 1.3735e+08 6.21188e+07 1.13512e+07 0 1.12377e+08 0 1.3735e+08 1.12377e+08 6.21188e+07 1.13512e+07 0.00078027 0.00119399 -0.00467891 0.00448001 0.0327574
51 8 2 0.720978 1.07174 0.00118483 0.00542261 7.90388e+06 3.29782e+07 1.4915e+07 2.72547e+06 0 2.69822e+07 0 3.29782e+07 2.69822e+07 1.4915e+07 2.72547e+06 0.00509807 -0.00393513 -0.000425389 0.0111526 0.0273413
66 9 0 0.586089 0.913854 0.000830397 0.00468993 1.83181e+07 7.64309e+07 3.45672e+07 6.3166e+06 0 6.25343e+07 0 7.64309e+07 6.25343e+07 3.45672e+07 6.3166e+06 0.00501396 -0.00416837 -0.00245238 0.00367017 0.0318307
67 9 1 0.549678 0.679509 0.00144364 0.00282698 2.3482e+06 9.79766e+06 4.43116e+06 809724 0 8.01627e+06 0 9.79766e+06 8.01627e+06 4.43116e+06 809724 0.00797399 -0.0095519 -0.00479934 0.0143609 0.0397018
50 9 2 0.767498 0.835503 0.0016293 0.00367628 3.29186e+07 1.3735e+08 6.21188e+07 1.13512e+07 0 1.12377e+08 0 1.3735e+08 1.12377e+08 6.21188e+07 1.13512e+07 0.00078027 0.00119399 -0.00467891 0.00448001 0.0327574
20 10 0 1.22422 0.281631 0.00332634 0.0011056 1.98842e+07 8.29651e+07 3.75224e+07 6.85662e+06 0 6.78806e+07 0 8.29651e+07 6.78806e+07 3.75224e+07 6.85662e+06 0.00115316 0.000961805 -0.00261405 0.00797716 0.0407449
21 10 1 1.27572 0.521965 0.00342587 0.00221249 3.28506e+07 1.37066e+08 6.19905e+07 1.13278e+07 0 1.12145e+08 0 1.37066e+08 1.12145e+08 6.19905e+07 1.13278e+07 0.00167286 0.00112189 0.00138124 0.0027056 0.0346242
37 10 2 1.01966 0.468556 0.00233715 0.00257713 1.23722e+07 5.16219e+07 2.33469e+07 4.26627e+06 0 4.22361e+07 0 5.16219e+07 4.22361e+07 2.33469e+07 4.26627e+06 0.00603914 0.00350858 0.00320877 0.00314391 0.0405814
