Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
1 0 0 1.97257 0.68081 0.0157311 0.00388222 6.32036e+06 2.63711e+07 1.19268e+07 2.17943e+06 0 2.15764e+07 0 2.63711e+07 2.15764e+07 1.19268e+07 2.17943e+06 0.00913245 -0.00909023 0.00856478 0.0109309 0.0282701
2 0 1 1.85698 0.935841 0.0162731 0.00751057 1.03802e+07 4.33104e+07 1.95879e+07 3.57937e+06 0 3.54358e+07 0 4.33104e+07 3.54358e+07 1.95879e+07 3.57937e+06 0.00574505 0.000953834 0.00441917 0.0115919 0.0268466
3 0 2 1.6348 0.673785 0.01358 0.00458564 1.81925e+07 7.59065e+07 3.433e+07 6.27327e+06 0 6.21054e+07 0 7.59065e+07 6.21054e+07 3.433e+07 6.27327e+06 -0.00121228 0.00595332 0.00772836 0.00214889 0.0294085
6 1 0 1.54007 1.00393 0.014043 0.0091857 2.65478e+06 1.10768e+07 5.00969e+06 915442 0 9.06287e+06 0 1.10768e+07 9.06287e+06 5.00969e+06 915442 0.0106073 -0.0057857 -0.00370741 0.0234447 0.0263328
2 1 1 1.85698 0.935841 0.0162731 0.00751057 1.03802e+07 4.33104e+07 1.95879e+07 3.57937e+06 0 3.54358e+07 0 4.33104e+07 3.54358e+07 1.95879e+07 3.57937e+06 0.00574505 0.000953834 0.00441917 0.0115919 0.0268466
5 1 2 1.76235 1.19937 0.0145312 0.0100289 2.24934e+07 9.38516e+07 4.2446e+07 7.75633e+06 0 7.67877e+07 0 9.38516e+07 7.67877e+07 4.2446e+07 7.75633e+06 -0.0010665 -0.0103816 -0.00214789 0.00357076 0.024637
14 2 0 1.13672 0.29495 0.00721159 0.00097857 4.49918e+06 1.87725e+07 8.49016e+06 1.55144e+06 0 1.53593e+07 0 1.87725e+07 1.53593e+07 8.49016e+06 1.55144e+06 0.0106997 -0.0220617 -0.00736895 0.0205085 0.0446959
10 2 1 1.37978 0.462032 0.0105059 0.000547184 3.99469e+06 1.66675e+07 7.53816e+06 1.37748e+06 0 1.3637e+07 0 1.66675e+07 1.3637e+07 7.53816e+06 1.37748e+06 0.00947284 0.00757923 0.000901983 0.0203721 0.0351033
19 2 2 1.02938 0.613841 0.00749494 0.00598509 1.58711e+07 6.62209e+07 2.99495e+07 5.4728e+06 0 5.41807e+07 0 6.62209e+07 5.41807e+07 2.99495e+07 5.4728e+06 -0.000655007 -0.0107078 -0.00356677 0.00526975 0.0378874
0 3 0 1.83633 0.488569 0.014063 0.00342548 2.20065e+07 9.18204e+07 4.15273e+07 7.58846e+06 0 7.51258e+07 0 9.18204e+07 7.51258e+07 4.15273e+07 7.58846e+06 0.00212647 -0.00530501 0.000417766 0.00472635 0.0298624
