Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
90 0 0 1.86825 0.607125 0.0929221 0.0598532 464806 1.93936e+06 877109 160278 0 1.58675e+06 0 1.93936e+06 1.58675e+06 877109 160278 0.101347 0.0633905 0.0163734 0.13576 0.0430435
89 0 1 1.73968 0.879984 0.0689592 0.0743429 2.89821e+06 1.20925e+07 5.46905e+06 999383 0 9.89389e+06 0 1.20925e+07 9.89389e+06 5.46905e+06 999383 0.0235765 0.034624 -0.0561117 0.0360851 0.0418267
88 0 2 1.53113 0.753728 0.0683152 0.0599942 1.30073e+06 5.42717e+06 2.45453e+06 448526 0 4.44041e+06 0 5.42717e+06 4.44041e+06 2.45453e+06 448526 0.0455463 0.0286108 -0.0395695 0.0789253 0.0429972
88 1 0 1.53113 0.753728 0.0683152 0.0599942 1.30073e+06 5.42717e+06 2.45453e+06 448526 0 4.44041e+06 0 5.42717e+06 4.44041e+06 2.45453e+06 448526 0.0455463 0.0286108 -0.0395695 0.0789253 0.0429972
87 1 1 1.69981 0.411426 0.079409 0.0399965 2.02499e+06 8.44909e+06 3.82124e+06 698272 0 6.91289e+06 0 8.44909e+06 6.91289e+06 3.82124e+06 698272 0.0313885 0.0136501 -0.0071328 0.0505569 0.0447835
90 1 2 1.86825 0.607125 0.0929221 0.0598532 464806 1.93936e+06 877109 160278 0 1.58675e+06 0 1.93936e+06 1.58675e+06 877109 160278 0.101347 0.0633905 0.0163734 0.13576 0.0430435
88 2 0 1.53113 0.753728 0.0683152 0.0599942 1.30073e+06 5.42717e+06 2.45453e+06 448526 0 4.44041e+06 0 5.42717e+06 4.44041e+06 2.45453e+06 448526 0.0455463 0.0286108 -0.0395695 0.0789253 0.0429972
85 2 1 1.38715 0.453044 0.0689296 0.0384931 2.03726e+06 8.50028e+06 3.8444e+06 702503 0 6.95478e+06 0 8.50028e+06 6.95478e+06 3.8444e+06 702503 0.029786 0.0131229 -0.000589741 0.0441055 0.0480648
87 2 2 1.69981 0.411426 0.079409 0.0399965 2.02499e+06 8.44909e+06 3.82124e+06 698272 0 6.91289e+06 0 8.44909e+06 6.91289e+06 3.82124e+06 698272 0.0313885 0.0136501 -0.0071328 0.0505569 0.0447835
84 3 0 1.30365 1.04969 0.0511967 0.0748512 2.27972e+06 9.51192e+06 4.30193e+06 786109 0 7.78248e+06 0 9.51192e+06 7.78248e+06 4.30193e+06 786109 0.031158 0.00514287 0.00114706 0.0380775 0.0404541
86 3 1 1.60683 1.15079 0.0577114 0.0794544 3.76232e+06 1.5698e+07 7.09968e+06 1.29735e+06 0 1.28438e+07 0 1.5698e+07 1.28438e+07 7.09968e+06 1.29735e+06 0.0163574 0.00641618 -0.00812607 0.0229899 0.0397385
81 3 2 1.44951 1.40815 0.0544137 0.0865284 4.10915e+06 1.71451e+07 7.75415e+06 1.41695e+06 0 1.40278e+07 0 1.71451e+07 1.40278e+07 7.75415e+06 1.41695e+06 0.0158645 -0.011518 0.00183408 0.0248 0.0373733
82 4 0 1.5257 0.220753 0.0698854 0.0296558 3.07966e+06 1.28496e+07 5.81146e+06 1.06195e+06 0 1.05133e+07 0 1.28496e+07 1.05133e+07 5.81146e+06 1.06195e+06 0.0131645 0.00481772 0.0574539 0.031038 0.0484935
87 4 1 1.69981 0.411426 0.079409 0.0399965 2.02499e+06 8.44909e+06 3.82124e+06 698272 0 6.91289e+06 0 8.44909e+06 6.91289e+06 3.82124e+06 698272 0.0313885 0.0136501 -0.0071328 0.0505569 0.0447835
85 4 2 1.38715 0.453044 0.0689296 0.0384931 2.03726e+06 8.50028e+06 3.8444e+06 702503 0 6.95478e+06 0 8.50028e+06 6.95478e+06 3.8444e+06 702503 0.029786 0.0131229 -0.000589741 0.0441055 0.0480648
89 5 0 1.73968 0.879984 0.0689592 0.0743429 2.89821e+06 1.20925e+07 5.46905e+06 999383 0 9.89389e+06 0 1.20925e+07 9.89389e+06 5.46905e+06 999383 0.0235765 0.034624 -0.0561117 0.0360851 0.0418267
86 5 1 1.60683 1.15079 0.0577114 0.0794544 3.76232e+06 1.5698e+07 7.09968e+06 1.29735e+06 0 1.28438e+07 0 1.5698e+07 1.28438e+07 7.09968e+06 1.29735e+06 0.0163574 0.00641618 -0.00812607 0.0229899 0.0397385
88 5 2 1.53113 0.753728 0.0683152 0.0599942 1.30073e+06 5.42717e+06 2.45453e+06 448526 0 4.44041e+06 0 5.42717e+06 4.44041e+06 2.45453e+06 448526 0.0455463 0.0286108 -0.0395695 0.0789253 0.0429972
74 6 0 0.840117 0.315795 0.0511394 0.033847 950546 3.96607e+06 1.79372e+06 327775 0 3.24497e+06 0 3.96607e+06 3.24497e+06 1.79372e+06 327775 0.0735588 -0.0615767 0.0246445 0.110113 0.0651314
76 6 1 0.962896 0.61734 0.0509708 0.0567496 1.03145e+06 4.30364e+06 1.94639e+06 355672 0 3.52116e+06 0 4.30364e+06 3.52116e+06 1.94639e+06 355672 0.049327 -0.0725875 -0.0432372 0.109515 0.0512422
69 6 2 0.699716 0.655186 0.0404833 0.0670954 1.68929e+06 7.0484e+06 3.18776e+06 582512 0 5.76687e+06 0 7.0484e+06 5.76687e+06 3.18776e+06 582512 0.0247816 -0.0215788 -0.0118608 0.0600876 0.0535444
85 7 0 1.38715 0.453044 0.0689296 0.0384931 2.03726e+06 8.50028e+06 3.8444e+06 702503 0 6.95478e+06 0 8.50028e+06 6.95478e+06 3.8444e+06 702503 0.029786 0.0131229 -0.000589741 0.0441055 0.0480648
80 7 1 1.11772 0.359947 0.0613078 0.0283136 1.83928e+06 7.67425e+06 3.47081e+06 634235 0 6.27893e+06 0 7.67425e+06 6.27893e+06 3.47081e+06 634235 0.0154273 0.00770105 0.00186619 0.07241 0.0555645
79 7 2 1.26637 0.101999 0.0465275 0.00916361 776041 3.23797e+06 1.46442e+06 267600 0 2.64924e+06 0 3.23797e+06 2.64924e+06 1.46442e+06 267600 0.102331 -0.0157316 0.178418 0.0816435 0.056212
85 8 0 1.38715 0.453044 0.0689296 0.0384931 2.03726e+06 8.50028e+06 3.8444e+06 702503 0 6.95478e+06 0 8.50028e+06 6.95478e+06 3.8444e+06 702503 0.029786 0.0131229 -0.000589741 0.0441055 0.0480648
