Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
71 0 0 1.38243 1.96598 0.00532773 0.00996752 2.05206e+07 8.56204e+07 3.87233e+07 7.07606e+06 0 7.0053e+07 0 8.56204e+07 7.0053e+07 3.87233e+07 7.07606e+06 0.00361404 -0.00399092 -0.00105288 0.00453061 0.00796566
95 0 1 1.13706 1.95549 0.00419922 0.0101798 1.64522e+07 6.86454e+07 3.10461e+07 5.67318e+06 0 5.61645e+07 0 6.86454e+07 5.61645e+07 3.10461e+07 5.67318e+06 0.00618978 0.00399483 0.00219219 0.00379499 0.00831499
94 0 2 1.2433 1.72797 0.0047336 0.00825936 4.51319e+06 1.88309e+07 8.51659e+06 1.55627e+06 0 1.54071e+07 0 1.88309e+07 1.54071e+07 8.51659e+06 1.55627e+06 0.00625833 -0.00413991 0.000274477 0.0145759 0.00969587
45 1 0 1.72913 1.75649 0.00652782 0.00911523 1.14165e+07 4.76342e+07 2.15434e+07 3.93671e+06 0 3.89735e+07 0 4.76342e+07 3.89735e+07 2.15434e+07 3.93671e+06 0.00523893 0.00141539 0.00095311 0.00832171 0.00875361
47 1 1 1.63075 1.97499 0.00601156 0.0101315 2.94037e+07 1.22684e+08 5.54861e+07 1.01392e+07 0 1.00378e+08 0 1.22684e+08 1.00378e+08 5.54861e+07 1.01392e+07 0.00242514 0.00173392 -0.000657302 0.00408792 0.00774107
69 1 2 1.49408 1.74589 0.00568666 0.0084424 1.72516e+07 7.1981e+07 3.25546e+07 5.94884e+06 0 5.88935e+07 0 7.1981e+07 5.88935e+07 3.25546e+07 5.94884e+06 0.00130234 0.00389516 0.000285389 0.00927974 0.00909856
70 2 0 1.27157 2.19606 0.00523964 0.0110653 2.94606e+07 1.22922e+08 5.55935e+07 1.01588e+07 0 1.00572e+08 0 1.22922e+08 1.00572e+08 5.55935e+07 1.01588e+07 0.00350895 -0.0062839 0.000333245 0.00107982 0.00688819
95 2 1 1.13706 1.95549 0.00419922 0.0101798 1.64522e+07 6.86454e+07 3.10461e+07 5.67318e+06 0 5.61645e+07 0 6.86454e+07 5.61645e+07 3.10461e+07 5.67318e+06 0.00618978 0.00399483 0.00219219 0.00379499 0.00831499
71 2 2 1.38243 1.96598 0.00532773 0.00996752 2.05206e+07 8.56204e+07 3.87233e+07 7.07606e+06 0 7.0053e+07 0 8.56204e+07 7.0053e+07 3.87233e+07 7.07606e+06 0.00361404 -0.00399092 -0.00105288 0.00453061 0.00796566
31 3 0 2.02217 1.38568 0.00667485 0.00759841 5.59213e+07 2.33327e+08 1.05526e+08 1.92832e+07 0 1.90904e+08 0 2.33327e+08 1.90904e+08 1.05526e+08 1.92832e+07 0.000833063 0.000524519 0.00177325 0.00225171 0.0104681
9 3 1 2.24588 1.34403 0.00720948 0.00737214 2.28076e+07 9.51627e+07 4.3039e+07 7.86469e+06 0 7.78604e+07 0 9.51627e+07 7.78604e+07 4.3039e+07 7.86469e+06 0.00323525 -0.00246258 -0.00409511 0.00253669 0.0106378
10 3 2 2.22033 1.54213 0.00744602 0.00807328 2.05248e+07 8.56381e+07 3.87313e+07 7.07753e+06 0 7.00675e+07 0 8.56381e+07 7.00675e+07 3.87313e+07 7.07753e+06 0.00352266 0.00022533 0.00256801 0.002869 0.00971201
21 4 0 2.0345 1.58753 0.0071229 0.00813731 4.47662e+07 1.86783e+08 8.44758e+07 1.54366e+07 0 1.52823e+08 0 1.86783e+08 1.52823e+08 8.44758e+07 1.54366e+07 0.0012033 0.000525163 0.00254171 0.00302373 0.00944052
44 4 1 1.84343 1.54216 0.00663723 0.00781305 1.66798e+07 6.95948e+07 3.14755e+07 5.75164e+06 0 5.69412e+07 0 6.95948e+07 5.69412e+07 3.14755e+07 5.75164e+06 0.00262875 0.00341148 0.00170699 0.00597745 0.00979097
31 4 2 2.02217 1.38568 0.00667485 0.00759841 5.59213e+07 2.33327e+08 1.05526e+08 1.92832e+07 0 1.90904e+08 0 2.33327e+08 1.90904e+08 1.05526e+08 1.92832e+07 0.000833063 0.000524519 0.00177325 0.00225171 0.0104681
1 5 0 2.17462 1.73657 0.00768331 0.00881077 2.00677e+07 8.37309e+07 3.78687e+07 6.91991e+06 0 6.85071e+07 0 8.37309e+07 6.85071e+07 3.78687e+07 6.91991e+06 0.00351532 0.00271121 0.00114 0.00386994 0.00887261
21 5 1 2.0345 1.58753 0.0071229 0.00813731 4.47662e+07 1.86783e+08 8.44758e+07 1.54366e+07 0 1.52823e+08 0 1.86783e+08 1.52823e+08 8.44758e+07 1.54366e+07 0.0012033 0.000525163 0.00254171 0.00302373 0.00944052
10 5 2 2.22033 1.54213 0.00744602 0.00807328 2.05248e+07 8.56381e+07 3.87313e+07 7.07753e+06 0 7.00675e+07 0 8.56381e+07 7.00675e+07 3.87313e+07 7.07753e+06 0.00352266 0.00022533 0.00256801 0.002869 0.00971201
1 6 0 2.17462 1.73657 0.00768331 0.00881077 2.00677e+07 8.37309e+07 3.78687e+07 6.91991e+06 0 6.85071e+07 0 8.37309e+07 6.85071e+07 3.78687e+07 6.91991e+06 0.00351532 0.00271121 0.00114 0.00386994 0.00887261
2 6 1 2.11539 1.92733 0.00747058 0.00971225 1.26521e+07 5.27899e+07 2.38751e+07 4.3628e+06 0 4.31917e+07 0 5.27899e+07 4.31917e+07 2.38751e+07 4.3628e+06 0.00485693 0.00320808 -0.000942829 0.00601783 0.00809036
