Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
17 0 0 -1.37855 2.06299 -0.00357796 0.00824682 3.72211e+07 1.55302e+08 7.0238e+07 1.28349e+07 0 1.27065e+08 0 1.55302e+08 1.27065e+08 7.0238e+07 1.28349e+07 0.00146318 0.00323762 0.00021315 0.00332605 0.0107056
18 0 1 -1.48836 1.83256 -0.00370934 0.0072308 4.5229e+07 1.88714e+08 8.53491e+07 1.55962e+07 0 1.54402e+08 0 1.88714e+08 1.54402e+08 8.53491e+07 1.55962e+07 0.0011076 0.00269221 -0.000297985 0.00266665 0.0119713
39 0 2 -1.27832 1.815 -0.00332551 0.00762085 3.27394e+07 1.36602e+08 6.17807e+07 1.12895e+07 0 1.11766e+08 0 1.36602e+08 1.11766e+08 6.17807e+07 1.12895e+07 0.00232513 0.00196487 -0.000263311 0.00288462 0.0119842
16 1 0 -1.22004 2.26822 -0.00326039 0.00918908 7.49814e+06 3.12853e+07 1.41493e+07 2.58557e+06 0 2.55971e+07 0 3.12853e+07 2.55971e+07 1.41493e+07 2.58557e+06 0.00567437 0.000230147 -0.00173267 0.00656861 0.00965462
17 1 1 -1.37855 2.06299 -0.00357796 0.00824682 3.72211e+07 1.55302e+08 7.0238e+07 1.28349e+07 0 1.27065e+08 0 1.55302e+08 1.27065e+08 7.0238e+07 1.28349e+07 0.00146318 0.00323762 0.00021315 0.00332605 0.0107056
34 1 2 -1.14895 2.04153 -0.00312476 0.00845029 4.14895e+07 1.73111e+08 7.82925e+07 1.43067e+07 0 1.41636e+08 0 1.73111e+08 1.41636e+08 7.82925e+07 1.43067e+07 0.00146031 0.00338204 0.0026263 0.00256144 0.0106242
1 2 0 -1.53421 2.18124 -0.00403115 0.00872137 1.29844e+07 5.41764e+07 2.45022e+07 4.47739e+06 0 4.43262e+07 0 5.41764e+07 4.43262e+07 2.45022e+07 4.47739e+06 0.00406692 -0.00390903 -0.000208166 0.00454825 0.0104966
2 2 1 -1.63157 2.01351 -0.00421035 0.00788735 1.5532e+07 6.4806e+07 2.93096e+07 5.35587e+06 0 5.30231e+07 0 6.4806e+07 5.30231e+07 2.93096e+07 5.35587e+06 0.0037644 -0.00204454 -0.00138375 0.00510285 0.011339
17 2 2 -1.37855 2.06299 -0.00357796 0.00824682 3.72211e+07 1.55302e+08 7.0238e+07 1.28349e+07 0 1.27065e+08 0 1.55302e+08 1.27065e+08 7.0238e+07 1.28349e+07 0.00146318 0.00323762 0.00021315 0.00332605 0.0107056
113 3 0 1.04415 2.76987 0.00260417 0.0124157 2.85282e+07 1.19031e+08 5.3834e+07 9.83731e+06 0 9.73894e+07 0 1.19031e+08 9.73894e+07 5.3834e+07 9.83731e+06 0.0022973 0.000525549 0.00369841 0.00366802 0.00834014
