Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
12 0 0 -0.710916 1.49097 -0.00417937 0.0186073 6.46168e+06 2.69608e+07 1.21935e+07 2.22816e+06 0 2.20588e+07 0 2.69608e+07 2.20588e+07 1.21935e+07 2.22816e+06 0.00982135 0.00125101 0.00478781 0.014791 0.0355155
20 0 1 -0.38653 1.61663 -0.000989767 0.0185675 8.133e+06 3.39342e+07 1.53473e+07 2.80448e+06 0 2.77644e+07 0 3.39342e+07 2.77644e+07 1.53473e+07 2.80448e+06 0.0094526 -0.0114333 -0.00377717 0.0108613 0.0339726
10 0 2 -0.590024 1.89931 -0.00105923 0.0218964 1.96959e+07 8.21792e+07 3.7167e+07 6.79167e+06 0 6.72376e+07 0 8.21792e+07 6.72376e+07 3.7167e+07 6.79167e+06 0.00434425 -0.000308013 0.00853659 0.00430039 0.0330431
12 1 0 -0.710916 1.49097 -0.00417937 0.0186073 6.46168e+06 2.69608e+07 1.21935e+07 2.22816e+06 0 2.20588e+07 0 2.69608e+07 2.20588e+07 1.21935e+07 2.22816e+06 0.00982135 0.00125101 0.00478781 0.014791 0.0355155
10 1 1 -0.590024 1.89931 -0.00105923 0.0218964 1.96959e+07 8.21792e+07 3.7167e+07 6.79167e+06 0 6.72376e+07 0 8.21792e+07 6.72376e+07 3.7167e+07 6.79167e+06 0.00434425 -0.000308013 0.00853659 0.00430039 0.0330431
6 1 2 -0.830986 1.76688 -0.00325622 0.0205494 1.77618e+07 7.41097e+07 3.35174e+07 6.12477e+06 0 6.06352e+07 0 7.41097e+07 6.06352e+07 3.35174e+07 6.12477e+06 0.00426202 0.00550648 0.0079683 0.00418456 0.0342501
50 2 0 0.307304 0.302495 0.00170576 0.0050885 1.23817e+07 5.16615e+07 2.33648e+07 4.26954e+06 0 4.22685e+07 0 5.16615e+07 4.22685e+07 2.33648e+07 4.26954e+06 0.00368565 -0.00546345 0.00325145 0.00863942 0.0746849
51 2 1 0.506621 0.546957 0.00332142 0.00715842 8.28235e+06 3.45574e+07 1.56292e+07 2.85598e+06 0 2.82742e+07 0 3.45574e+07 2.82742e+07 1.56292e+07 2.85598e+06 0.00906719 -0.000850412 0.000507691 0.0096186 0.059405
44 2 2 0.2276 0.644526 0.00205809 0.00774542 2.62215e+07 1.09407e+08 4.94811e+07 9.04189e+06 0 8.95147e+07 0 1.09407e+08 8.95147e+07 4.94811e+07 9.04189e+06 0.00242933 -0.000451317 -0.0015786 0.0027741 0.0562753
14 3 0 -0.339543 2.0127 0.00106558 0.0212859 1.81319e+07 7.56536e+07 3.42156e+07 6.25237e+06 0 6.18984e+07 0 7.56536e+07 6.18984e+07 3.42156e+07 6.25237e+06 0.00387136 -0.00528057 0.0094219 0.00418509 0.0323533
