Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
29 0 0 0.188534 4.12341 0.00654752 0.0399275 833966 3.47965e+06 1.57373e+06 287574 0 2.84699e+06 0 3.47965e+06 2.84699e+06 1.57373e+06 287574 0.00936938 0.0100483 0.00187292 0.0225123 0.00338969
30 0 1 0.461387 3.97397 0.00998541 0.0375102 2.82683e+06 1.17947e+07 5.33436e+06 974771 0 9.65023e+06 0 1.17947e+07 9.65023e+06 5.33436e+06 974771 0.0173111 0.00582685 0.0141976 0.0198247 0.00352443
12 0 2 0.512396 4.30823 0.0110117 0.0425082 1.16336e+07 4.85403e+07 2.19532e+07 4.01159e+06 0 3.97148e+07 0 4.85403e+07 3.97148e+07 2.19532e+07 4.01159e+06 0.00827566 -0.0227655 -0.0200012 0.00631911 0.003422
12 1 0 0.512396 4.30823 0.0110117 0.0425082 1.16336e+07 4.85403e+07 2.19532e+07 4.01159e+06 0 3.97148e+07 0 4.85403e+07 3.97148e+07 2.19532e+07 4.01159e+06 0.00827566 -0.0227655 -0.0200012 0.00631911 0.003422
30 1 1 0.461387 3.97397 0.00998541 0.0375102 2.82683e+06 1.17947e+07 5.33436e+06 974771 0 9.65023e+06 0 1.17947e+07 9.65023e+06 5.33436e+06 974771 0.0173111 0.00582685 0.0141976 0.0198247 0.00352443
11 1 2 0.704653 4.19063 0.0135501 0.0380636 1.03405e+07 4.31448e+07 1.9513e+07 3.56568e+06 0 3.53003e+07 0 4.31448e+07 3.53003e+07 1.9513e+07 3.56568e+06 0.00529059 -0.0238653 0.00215281 0.0104293 0.0035077
46 2 0 -0.120502 4.04777 0.00492644 0.0390607 3.01845e+07 1.25942e+08 5.69596e+07 1.04085e+07 0 1.03044e+08 0 1.25942e+08 1.03044e+08 5.69596e+07 1.04085e+07 0.00147991 -0.0101713 -0.0033358 0.000906982 0.00339125
29 2 1 0.188534 4.12341 0.00654752 0.0399275 833966 3.47965e+06 1.57373e+06 287574 0 2.84699e+06 0 3.47965e+06 2.84699e+06 1.57373e+06 287574 0.00936938 0.0100483 0.00187292 0.0225123 0.00338969
28 2 2 -0.0792979 4.37307 0.0071272 0.0405462 1.35897e+07 5.67018e+07 2.56444e+07 4.6861e+06 0 4.63924e+07 0 5.67018e+07 4.63924e+07 2.56444e+07 4.6861e+06 0.00208659 0.00789175 0.0055739 0.00692996 0.00330815
45 3 0 -0.377079 4.3591 0.0053506 0.0460026 6.1067e+06 2.54797e+07 1.15236e+07 2.10576e+06 0 2.0847e+07 0 2.54797e+07 2.0847e+07 1.15236e+07 2.10576e+06 0.0159957 -0.0384118 0.0116538 0.0126928 0.00333027
