Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
17 0 0 1.55293 1.49687 0.00573957 0.00806769 1.16878e+06 4.87663e+06 2.20554e+06 403028 0 3.98997e+06 0 4.87663e+06 3.98997e+06 2.20554e+06 403028 0.0128774 0.0072622 -0.00162829 0.0118681 0.0200779
27 0 1 1.39031 1.40563 0.00459427 0.00734091 1.97445e+07 8.2382e+07 3.72587e+07 6.80843e+06 0 6.74035e+07 0 8.2382e+07 6.74035e+07 3.72587e+07 6.80843e+06 0.003931 -0.00308492 0.00169242 0.00460034 0.0204464
16 0 2 1.63198 1.30193 0.00543985 0.00564094 1.67526e+07 6.98989e+07 3.1613e+07 5.77677e+06 0 5.719e+07 0 6.98989e+07 5.719e+07 3.1613e+07 5.77677e+06 0.00406929 -0.00211893 0.000218315 0.00605858 0.0218068
35 1 0 0.733574 0.446953 0.00187461 0.00120805 2.62243e+07 1.09419e+08 4.94864e+07 9.04286e+06 0 8.95244e+07 0 1.09419e+08 8.95244e+07 4.94864e+07 9.04286e+06 0.00474416 -0.00613014 0.00245192 0.000975061 0.0464666
24 1 1 0.928315 0.631082 0.00351242 0.00239536 3.36695e+07 1.40483e+08 6.35359e+07 1.16102e+07 0 1.14941e+08 0 1.40483e+08 1.14941e+08 6.35359e+07 1.16102e+07 -0.000255286 0.00167125 0.0143857 0.00120771 0.0361958
38 1 2 0.750442 0.684029 0.00267674 0.0013954 1.3884e+06 5.79297e+06 2.61997e+06 478758 0 4.7397e+06 0 5.79297e+06 4.7397e+06 2.61997e+06 478758 0.0189046 0.0113451 0.0166988 0.00474774 0.0367592
22 2 0 0.790044 0.21994 0.00172367 0.000641844 3.32553e+07 1.38755e+08 6.27542e+07 1.14673e+07 0 1.13527e+08 0 1.38755e+08 1.13527e+08 6.27542e+07 1.14673e+07 0.00285044 -0.00136082 0.00437537 0.00300331 0.0574426
19 2 1 1.01387 0.40652 0.00280925 0.00172887 2.65784e+07 1.10896e+08 5.01546e+07 9.16496e+06 0 9.07332e+07 0 1.10896e+08 9.07332e+07 5.01546e+07 9.16496e+06 0.00374162 -0.00116832 0.000493176 0.00272768 0.0419123
35 2 2 0.733574 0.446953 0.00187461 0.00120805 2.62243e+07 1.09419e+08 4.94864e+07 9.04286e+06 0 8.95244e+07 0 1.09419e+08 8.95244e+07 4.94864e+07 9.04286e+06 0.00474416 -0.00613014 0.00245192 0.000975061 0.0464666
11 3 0 1.20996 0.0298791 0.00187329 -0.000717162 1.17764e+07 4.91362e+07 2.22227e+07 4.06084e+06 0 4.02023e+07 0 4.91362e+07 4.02023e+07 2.22227e+07 4.06084e+06 0.00639311 0.000597244 0.00925317 0.00812643 0.0444432
