Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
46 0 0 -1 7.97184e-25 8.50447e-28 2.093e-26 1.28851e+07 5.37619e+07 2.43148e+07 4.44314e+06 0 4.3987e+07 0 5.37619e+07 4.3987e+07 2.43148e+07 4.44314e+06 0.00858498 0.0240678 -0.0378414 0.000896542 0.107733
42 0 1 -0.714286 1.6572e-24 -4.96178e-27 5.0967e-26 1.304e+07 5.44081e+07 2.4607e+07 4.49654e+06 0 4.45157e+07 0 5.44081e+07 4.45157e+07 2.4607e+07 4.49654e+06 -2.66304e-26 5.80798e-25 -0.0224972 0.0106623 0.11531
41 0 2 -0.900318 0.274111 -0.00496291 0.00262111 1.09435e+07 4.56607e+07 2.06508e+07 3.77361e+06 0 3.73587e+07 0 4.56607e+07 3.73587e+07 2.06508e+07 3.77361e+06 0.00624558 0.00315286 -0.00404319 0.0094522 0.0910604
41 1 0 -0.900318 0.274111 -0.00496291 0.00262111 1.09435e+07 4.56607e+07 2.06508e+07 3.77361e+06 0 3.73587e+07 0 4.56607e+07 3.73587e+07 2.06508e+07 3.77361e+06 0.00624558 0.00315286 -0.00404319 0.0094522 0.0910604
43 1 1 -1.22416 0.388881 -0.00810983 0.00328443 6.86712e+06 2.86525e+07 1.29586e+07 2.36797e+06 0 2.34429e+07 0 2.86525e+07 2.34429e+07 1.29586e+07 2.36797e+06 0.00655215 -0.0003371 0.00461398 0.012394 0.0827053
44 1 2 -1.11764 0.191236 -0.00621388 4.42952e-06 4.30943e+06 1.79807e+07 8.13208e+06 1.48601e+06 0 1.47115e+07 0 1.79807e+07 1.47115e+07 8.13208e+06 1.48601e+06 0.0127396 0.0108994 -0.0140271 0.0206599 0.0907668
41 2 0 -0.900318 0.274111 -0.00496291 0.00262111 1.09435e+07 4.56607e+07 2.06508e+07 3.77361e+06 0 3.73587e+07 0 4.56607e+07 3.73587e+07 2.06508e+07 3.77361e+06 0.00624558 0.00315286 -0.00404319 0.0094522 0.0910604
44 2 1 -1.11764 0.191236 -0.00621388 4.42952e-06 4.30943e+06 1.79807e+07 8.13208e+06 1.48601e+06 0 1.47115e+07 0 1.79807e+07 1.47115e+07 8.13208e+06 1.48601e+06 0.0127396 0.0108994 -0.0140271 0.0206599 0.0907668
46 2 2 -1 7.97184e-25 8.50447e-28 2.093e-26 1.28851e+07 5.37619e+07 2.43148e+07 4.44314e+06 0 4.3987e+07 0 5.37619e+07 4.3987e+07 2.43148e+07 4.44314e+06 0.00858498 0.0240678 -0.0378414 0.000896542 0.107733
38 3 0 -0.633661 0.28437 -0.00316892 0.00340412 7.85247e+06 3.27638e+07 1.4818e+07 2.70775e+06 0 2.68067e+07 0 3.27638e+07 2.68067e+07 1.4818e+07 2.70775e+06 0.00739738 4.66192e-05 -0.0018032 0.0118177 0.0936868
41 3 1 -0.900318 0.274111 -0.00496291 0.00262111 1.09435e+07 4.56607e+07 2.06508e+07 3.77361e+06 0 3.73587e+07 0 4.56607e+07 3.73587e+07 2.06508e+07 3.77361e+06 0.00624558 0.00315286 -0.00404319 0.0094522 0.0910604
42 3 2 -0.714286 1.6572e-24 -4.96178e-27 5.0967e-26 1.304e+07 5.44081e+07 2.4607e+07 4.49654e+06 0 4.45157e+07 0 5.44081e+07 4.45157e+07 2.4607e+07 4.49654e+06 -2.66304e-26 5.80798e-25 -0.0224972 0.0106623 0.11531
40 4 0 -0.887171 0.565235 -0.00599116 0.00541822 1.10541e+07 4.61223e+07 2.08596e+07 3.81176e+06 0 3.77364e+07 0 4.61223e+07 3.77364e+07 2.08596e+07 3.81176e+06 0.00689042 0.00791923 -0.00361399 0.00926374 0.0781412
43 4 1 -1.22416 0.388881 -0.00810983 0.00328443 6.86712e+06 2.86525e+07 1.29586e+07 2.36797e+06 0 2.34429e+07 0 2.86525e+07 2.34429e+07 1.29586e+07 2.36797e+06 0.00655215 -0.0003371 0.00461398 0.012394 0.0827053
41 4 2 -0.900318 0.274111 -0.00496291 0.00262111 1.09435e+07 4.56607e+07 2.06508e+07 3.77361e+06 0 3.73587e+07 0 4.56607e+07 3.73587e+07 2.06508e+07 3.77361e+06 0.00624558 0.00315286 -0.00404319 0.0094522 0.0910604
27 5 0 -0.0482785 0.333113 -0.000145476 0.00386743 1.44338e+07 6.0224e+07 2.72373e+07 4.97719e+06 0 4.92741e+07 0 6.0224e+07 4.92741e+07 2.72373e+07 4.97719e+06 0.00530357 -0.00714211 -0.00176369 0.00617244 0.0932815
32 5 1 -0.142857 1.83411e-24 -2.37224e-27 3.90178e-26 2.86121e+06 1.19381e+07 5.39923e+06 986623 0 9.76757e+06 0 1.19381e+07 9.76757e+06 5.39923e+06 986623 0.00454057 -0.000890322 -0.00349265 0.0206707 0.119619
26 5 2 0.142857 1.77155e-24 -5.00153e-29 6.18031e-26 1.35931e+07 5.6716e+07 2.56508e+07 4.68727e+06 0 4.6404e+07 0 5.6716e+07 4.6404e+07 2.56508e+07 4.68727e+06 -2.56648e-05 -0.000398033 0.00391865 0.0127211 0.119884
31 6 0 -0.305185 0.665339 -0.00267705 0.00705913 2.50656e+06 1.04584e+07 4.73e+06 864332 0 8.55689e+06 0 1.04584e+07 8.55689e+06 4.73e+06 864332 0.0118961 0.00240064 -0.00357187 0.01809 0.0758348
27 6 1 -0.0482785 0.333113 -0.000145476 0.00386743 1.44338e+07 6.0224e+07 2.72373e+07 4.97719e+06 0 4.92741e+07 0 6.0224e+07 4.92741e+07 2.72373e+07 4.97719e+06 0.00530357 -0.00714211 -0.00176369 0.00617244 0.0932815
24 6 2 0.053936 0.636519 0.000769151 0.00569047 9.59567e+06 4.00371e+07 1.81075e+07 3.30885e+06 0 3.27576e+07 0 4.00371e+07 3.27576e+07 1.81075e+07 3.30885e+06 0.00488113 -0.00791217 0.000552249 0.0104756 0.0776161
31 7 0 -0.305185 0.665339 -0.00267705 0.00705913 2.50656e+06 1.04584e+07 4.73e+06 864332 0 8.55689e+06 0 1.04584e+07 8.55689e+06 4.73e+06 864332 0.0118961 0.00240064 -0.00357187 0.01809 0.0758348
36 7 1 -0.571895 0.554038 -0.00419084 0.00586105 1.37646e+07 5.74317e+07 2.59745e+07 4.74642e+06 0 4.69896e+07 0 5.74317e+07 4.69896e+07 2.59745e+07 4.74642e+06 0.00559308 -0.00680654 -0.00875133 0.00795246 0.0797495
33 7 2 -0.338926 0.311616 -0.00166673 0.00326358 1.91524e+07 7.99116e+07 3.61414e+07 6.60427e+06 0 6.53822e+07 0 7.99116e+07 6.53822e+07 3.61414e+07 6.60427e+06 0.00328968 -0.00251087 -0.00353639 0.00452275 0.0937693
