Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
161 0 0 -1.20575 0.311572 -0.0053722 0.00272207 1.00449e+07 4.19116e+07 1.89552e+07 3.46377e+06 0 3.42913e+07 0 4.19116e+07 3.42913e+07 1.89552e+07 3.46377e+06 0.00508912 -0.00947048 -0.00951325 0.0102691 0.0317916
175 0 1 -1.53357 0.419002 -0.0075648 0.00355923 1.93076e+07 8.05591e+07 3.64342e+07 6.65778e+06 0 6.5912e+07 0 8.05591e+07 6.5912e+07 3.64342e+07 6.65778e+06 0.00332081 0.000616962 -0.00579599 0.00609331 0.0217839
176 0 2 -1.48052 0.0420097 -0.00423321 0.00162305 2.1932e+07 9.15095e+07 4.13867e+07 7.56277e+06 0 7.48714e+07 0 9.15095e+07 7.48714e+07 4.13867e+07 7.56277e+06 0.00424569 0.00229806 -0.0108137 0.00458866 0.026073
177 1 0 -1.24089 0.0138203 -0.00249682 0.000930896 2.69182e+07 1.12314e+08 5.07958e+07 9.28213e+06 0 9.1893e+07 0 1.12314e+08 9.1893e+07 5.07958e+07 9.28213e+06 0.00696961 -0.00399636 -0.0158733 0.00137619 0.0343693
161 1 1 -1.20575 0.311572 -0.0053722 0.00272207 1.00449e+07 4.19116e+07 1.89552e+07 3.46377e+06 0 3.42913e+07 0 4.19116e+07 3.42913e+07 1.89552e+07 3.46377e+06 0.00508912 -0.00947048 -0.00951325 0.0102691 0.0317916
176 1 2 -1.48052 0.0420097 -0.00423321 0.00162305 2.1932e+07 9.15095e+07 4.13867e+07 7.56277e+06 0 7.48714e+07 0 9.15095e+07 7.48714e+07 4.13867e+07 7.56277e+06 0.00424569 0.00229806 -0.0108137 0.00458866 0.026073
146 2 0 -0.813568 1.1579 -0.00182805 0.010361 7.33817e+06 3.06179e+07 1.38474e+07 2.5304e+06 0 2.5051e+07 0 3.06179e+07 2.5051e+07 1.38474e+07 2.5304e+06 0.0114302 0.00422507 -0.00703926 0.00838343 0.0190185
162 2 1 -1.13161 1.21547 -0.00473708 0.0103689 1.4297e+07 5.96531e+07 2.69791e+07 4.93001e+06 0 4.88071e+07 0 5.96531e+07 4.88071e+07 2.69791e+07 4.93001e+06 0.00499156 -0.00231491 -0.00513311 0.00782648 0.0157104
159 2 2 -1.04988 0.90184 -0.00339885 0.0082192 1.66807e+07 6.9599e+07 3.14773e+07 5.75198e+06 0 5.69446e+07 0 6.9599e+07 5.69446e+07 3.14773e+07 5.75198e+06 0.00414134 0.00431003 -8.06256e-05 0.00649444 0.0216811
130 3 0 -0.447762 1.02124 0.00137775 0.0118014 2.02249e+07 8.43868e+07 3.81654e+07 6.97411e+06 0 6.90437e+07 0 8.43868e+07 6.90437e+07 3.81654e+07 6.97411e+06 0.00523153 -0.00127848 0.00117135 0.00303864 0.0245764
146 3 1 -0.813568 1.1579 -0.00182805 0.010361 7.33817e+06 3.06179e+07 1.38474e+07 2.5304e+06 0 2.5051e+07 0 3.06179e+07 2.5051e+07 1.38474e+07 2.5304e+06 0.0114302 0.00422507 -0.00703926 0.00838343 0.0190185
145 3 2 -0.742276 0.855033 -0.00114831 0.00906056 9.62317e+06 4.01518e+07 1.81594e+07 3.31833e+06 0 3.28515e+07 0 4.01518e+07 3.28515e+07 1.81594e+07 3.31833e+06 0.0111311 0.00709 0.00269278 0.00403027 0.026508
147 4 0 -0.623558 1.4107 0.000167301 0.0143227 3.49966e+06 1.4602e+07 6.60402e+06 1.20678e+06 0 1.19471e+07 0 1.4602e+07 1.19471e+07 6.60402e+06 1.20678e+06 0.0174627 0.0160908 0.00702375 0.0163675 0.0157838
164 4 1 -0.804298 1.79083 0.000728656 0.0209738 683042 2.84994e+06 1.28893e+06 235532 0 2.33177e+06 0 2.84994e+06 2.33177e+06 1.28893e+06 235532 0.0220276 0.0153108 0.00382249 0.0327536 0.0105937
163 4 2 -0.992324 1.48563 -0.00447311 0.0127008 9.72828e+06 4.05904e+07 1.83577e+07 3.35458e+06 0 3.32103e+07 0 4.05904e+07 3.32103e+07 1.83577e+07 3.35458e+06 0.00730766 0.00378059 0.000746375 0.00868075 0.0131196
130 5 0 -0.447762 1.02124 0.00137775 0.0118014 2.02249e+07 8.43868e+07 3.81654e+07 6.97411e+06 0 6.90437e+07 0 8.43868e+07 6.90437e+07 3.81654e+07 6.97411e+06 0.00523153 -0.00127848 0.00117135 0.00303864 0.0245764
131 5 1 -0.258573 1.33394 0.00273396 0.0140354 9.13258e+06 3.81049e+07 1.72336e+07 3.14916e+06 0 3.11767e+07 0 3.81049e+07 3.11767e+07 1.72336e+07 3.14916e+06 0.00361411 -0.00304889 0.00306762 0.0156924 0.0183371
147 5 2 -0.623558 1.4107 0.000167301 0.0143227 3.49966e+06 1.4602e+07 6.60402e+06 1.20678e+06 0 1.19471e+07 0 1.4602e+07 1.19471e+07 6.60402e+06 1.20678e+06 0.0174627 0.0160908 0.00702375 0.0163675 0.0157838
129 6 0 -0.535936 0.634119 3.55339e-05 0.00856143 6.49992e+06 2.71204e+07 1.22656e+07 2.24135e+06 0 2.21894e+07 0 2.71204e+07 2.21894e+07 1.22656e+07 2.24135e+06 0.00788668 0.0093605 0.00984686 0.0115046 0.036518
130 6 1 -0.447762 1.02124 0.00137775 0.0118014 2.02249e+07 8.43868e+07 3.81654e+07 6.97411e+06 0 6.90437e+07 0 8.43868e+07 6.90437e+07 3.81654e+07 6.97411e+06 0.00523153 -0.00127848 0.00117135 0.00303864 0.0245764
145 6 2 -0.742276 0.855033 -0.00114831 0.00906056 9.62317e+06 4.01518e+07 1.81594e+07 3.31833e+06 0 3.28515e+07 0 4.01518e+07 3.28515e+07 1.81594e+07 3.31833e+06 0.0111311 0.00709 0.00269278 0.00403027 0.026508
115 7 0 -0.0501866 1.02714 0.00315498 0.00952881 2.03439e+07 8.4883e+07 3.83898e+07 7.01512e+06 0 6.94497e+07 0 8.4883e+07 6.94497e+07 3.83898e+07 7.01512e+06 0.00349241 -0.011023 0.00161651 0.00587366 0.0258181
131 7 1 -0.258573 1.33394 0.00273396 0.0140354 9.13258e+06 3.81049e+07 1.72336e+07 3.14916e+06 0 3.11767e+07 0 3.81049e+07 3.11767e+07 1.72336e+07 3.14916e+06 0.00361411 -0.00304889 0.00306762 0.0156924 0.0183371
130 7 2 -0.447762 1.02124 0.00137775 0.0118014 2.02249e+07 8.43868e+07 3.81654e+07 6.97411e+06 0 6.90437e+07 0 8.43868e+07 6.90437e+07 3.81654e+07 6.97411e+06 0.00523153 -0.00127848 0.00117135 0.00303864 0.0245764
