Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
29 0 0 1.54816 1.19514 0.00448707 0.00449744 4.16007e+06 1.73575e+07 7.85023e+06 1.43451e+06 0 1.42016e+07 0 1.73575e+07 1.42016e+07 7.85023e+06 1.43451e+06 0.00943223 0.0027045 0.00449551 0.0136352 0.0157042
30 0 1 1.70497 1.40159 0.00563878 0.0062362 2.3795e+07 9.92826e+07 4.49023e+07 8.20517e+06 0 8.12312e+07 0 9.92826e+07 8.12312e+07 4.49023e+07 8.20517e+06 0.00296083 -0.00209961 -0.00040172 0.00340129 0.0136888
50 0 2 1.41426 1.40258 0.00379178 0.00642118 8.7685e+06 3.65858e+07 1.65466e+07 3.02362e+06 0 2.99339e+07 0 3.65858e+07 2.99339e+07 1.65466e+07 3.02362e+06 0.0081287 -0.00154517 -0.000115627 0.00822754 0.0141655
24 1 0 1.38068 0.152091 0.00305248 0.000463642 2.35649e+07 9.83223e+07 4.44679e+07 8.12581e+06 0 8.04455e+07 0 9.83223e+07 8.04455e+07 4.44679e+07 8.12581e+06 0.00251494 0.00110256 0.00515663 0.0042958 0.0308784
27 1 1 1.28542 -0.000845808 0.00202813 -3.18706e-05 5.2258e+07 2.18042e+08 9.86131e+07 1.802e+07 0 1.78398e+08 0 2.18042e+08 1.78398e+08 9.86131e+07 1.802e+07 0.00178779 0.00149379 0.00531675 -0.000262892 0.0348027
26 1 2 1.5527 0.0580114 0.00294051 0.000184074 4.47006e+07 1.86509e+08 8.43521e+07 1.5414e+07 0 1.52599e+08 0 1.86509e+08 1.52599e+08 8.43521e+07 1.5414e+07 0.00208027 -0.000735471 0.00562552 0.00231861 0.0278018
52 2 0 1.25369 0.481047 0.00353634 0.00228736 2.0491e+07 8.54967e+07 3.86674e+07 7.06585e+06 0 6.99519e+07 0 8.54967e+07 6.99519e+07 3.86674e+07 7.06585e+06 0.00276986 -0.0054267 0.000251717 0.00577654 0.0287816
38 2 1 1.19562 0.215418 0.00274642 0.000942638 8.20093e+06 3.42177e+07 1.54755e+07 2.82791e+06 0 2.79963e+07 0 3.42177e+07 2.79963e+07 1.54755e+07 2.82791e+06 0.004358 -0.0044361 0.00299504 0.0072839 0.0358797
34 2 2 1.4795 0.301581 0.00375298 0.000905794 4.68589e+07 1.95515e+08 8.84249e+07 1.61582e+07 0 1.59967e+08 0 1.95515e+08 1.59967e+08 8.84249e+07 1.61582e+07 0.00134851 -0.00273427 0.00223505 0.002256 0.0269962
38 3 0 1.19562 0.215418 0.00274642 0.000942638 8.20093e+06 3.42177e+07 1.54755e+07 2.82791e+06 0 2.79963e+07 0 3.42177e+07 2.79963e+07 1.54755e+07 2.82791e+06 0.004358 -0.0044361 0.00299504 0.0072839 0.0358797
56 3 1 0.935698 0.236405 0.00218702 0.00114217 3.78955e+07 1.58116e+08 7.15105e+07 1.30674e+07 0 1.29367e+08 0 1.58116e+08 1.29367e+08 7.15105e+07 1.30674e+07 0.000589435 0.00237496 0.00550153 0.00378592 0.0461378
41 3 2 1 6.12086e-24 2.87878e-26 3.63053e-26 1.11158e+07 4.63796e+07 2.09759e+07 3.83302e+06 0 3.79469e+07 0 4.63796e+07 3.79469e+07 2.09759e+07 3.83302e+06 -5.03067e-06 -2.73914e-06 0.0152226 0.00828851 0.0535852
34 4 0 1.4795 0.301581 0.00375298 0.000905794 4.68589e+07 1.95515e+08 8.84249e+07 1.61582e+07 0 1.59967e+08 0 1.95515e+08 1.59967e+08 8.84249e+07 1.61582e+07 0.00134851 -0.00273427 0.00223505 0.002256 0.0269962
38 4 1 1.19562 0.215418 0.00274642 0.000942638 8.20093e+06 3.42177e+07 1.54755e+07 2.82791e+06 0 2.79963e+07 0 3.42177e+07 2.79963e+07 1.54755e+07 2.82791e+06 0.004358 -0.0044361 0.00299504 0.0072839 0.0358797
24 4 2 1.38068 0.152091 0.00305248 0.000463642 2.35649e+07 9.83223e+07 4.44679e+07 8.12581e+06 0 8.04455e+07 0 9.83223e+07 8.04455e+07 4.44679e+07 8.12581e+06 0.00251494 0.00110256 0.00515663 0.0042958 0.0308784
57 5 0 1.08498 0.37264 0.00296913 0.00191878 4.44753e+07 1.85569e+08 8.39268e+07 1.53363e+07 0 1.51829e+08 0 1.85569e+08 1.51829e+08 8.39268e+07 1.53363e+07 0.000719058 0.000920282 0.00341062 0.00265957 0.0356549
75 5 1 0.960769 0.519561 0.00291974 0.00255233 2.05673e+07 8.58154e+07 3.88115e+07 7.09218e+06 0 7.02126e+07 0 8.58154e+07 7.02126e+07 3.88115e+07 7.09218e+06 0.00215724 -0.00336005 -0.00016439 0.00631061 0.0342453
56 5 2 0.935698 0.236405 0.00218702 0.00114217 3.78955e+07 1.58116e+08 7.15105e+07 1.30674e+07 0 1.29367e+08 0 1.58116e+08 1.29367e+08 7.15105e+07 1.30674e+07 0.000589435 0.00237496 0.00550153 0.00378592 0.0461378
52 6 0 1.25369 0.481047 0.00353634 0.00228736 2.0491e+07 8.54967e+07 3.86674e+07 7.06585e+06 0 6.99519e+07 0 8.54967e+07 6.99519e+07 3.86674e+07 7.06585e+06 0.00276986 -0.0054267 0.000251717 0.00577654 0.0287816
57 6 1 1.08498 0.37264 0.00296913 0.00191878 4.44753e+07 1.85569e+08 8.39268e+07 1.53363e+07 0 1.51829e+08 0 1.85569e+08 1.51829e+08 8.39268e+07 1.53363e+07 0.000719058 0.000920282 0.00341062 0.00265957 0.0356549
38 6 2 1.19562 0.215418 0.00274642 0.000942638 8.20093e+06 3.42177e+07 1.54755e+07 2.82791e+06 0 2.79963e+07 0 3.42177e+07 2.79963e+07 1.54755e+07 2.82791e+06 0.004358 -0.0044361 0.00299504 0.0072839 0.0358797
52 7 0 1.25369 0.481047 0.00353634 0.00228736 2.0491e+07 8.54967e+07 3.86674e+07 7.06585e+06 0 6.99519e+07 0 8.54967e+07 6.99519e+07 3.86674e+07 7.06585e+06 0.00276986 -0.0054267 0.000251717 0.00577654 0.0287816
75 7 1 0.960769 0.519561 0.00291974 0.00255233 2.05673e+07 8.58154e+07 3.88115e+07 7.09218e+06 0 7.02126e+07 0 8.58154e+07 7.02126e+07 3.88115e+07 7.09218e+06 0.00215724 -0.00336005 -0.00016439 0.00631061 0.0342453
57 7 2 1.08498 0.37264 0.00296913 0.00191878 4.44753e+07 1.85569e+08 8.39268e+07 1.53363e+07 0 1.51829e+08 0 1.85569e+08 1.51829e+08 8.39268e+07 1.53363e+07 0.000719058 0.000920282 0.00341062 0.00265957 0.0356549
