Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
5 0 0 -1 6.72754e-25 5.0837e-27 2.37256e-26 3.2285e+07 1.34706e+08 6.09232e+07 1.11327e+07 0 1.10214e+08 0 1.34706e+08 1.10214e+08 6.09232e+07 1.11327e+07 0.00234467 0.00367176 -0.0172113 0.00274036 0.118226
13 0 1 -0.8 1.8488e-24 -4.07498e-27 3.18341e-26 4.82535e+07 2.01333e+08 9.10565e+07 1.66391e+07 0 1.64727e+08 0 2.01333e+08 1.64727e+08 9.10565e+07 1.66391e+07 -0.000429124 0.000150814 -0.0119831 0.00153449 0.123381
6 0 2 -0.936356 0.237073 -0.00296934 0.0010203 1.31179e+07 5.47333e+07 2.47541e+07 4.52341e+06 0 4.47818e+07 0 5.47333e+07 4.47818e+07 2.47541e+07 4.52341e+06 0.00448453 -0.00430956 -0.00957008 0.00673769 0.103153
6 1 0 -0.936356 0.237073 -0.00296934 0.0010203 1.31179e+07 5.47333e+07 2.47541e+07 4.52341e+06 0 4.47818e+07 0 5.47333e+07 4.47818e+07 2.47541e+07 4.52341e+06 0.00448453 -0.00430956 -0.00957008 0.00673769 0.103153
0 1 1 -1.12767 0.228144 -0.00355949 0.00091835 1.56357e+07 6.52384e+07 2.95052e+07 5.39161e+06 0 5.33769e+07 0 6.52384e+07 5.33769e+07 2.95052e+07 5.39161e+06 0.00271939 0.0049774 -0.00682032 0.00816397 0.101747
5 1 2 -1 6.72754e-25 5.0837e-27 2.37256e-26 3.2285e+07 1.34706e+08 6.09232e+07 1.11327e+07 0 1.10214e+08 0 1.34706e+08 1.10214e+08 6.09232e+07 1.11327e+07 0.00234467 0.00367176 -0.0172113 0.00274036 0.118226
21 2 0 -0.6 1.85397e-24 9.68969e-28 3.8056e-26 3.00869e+07 1.25535e+08 5.67753e+07 1.03748e+07 0 1.0271e+08 0 1.25535e+08 1.0271e+08 5.67753e+07 1.03748e+07 -1.37394e-25 7.54597e-25 -0.00767589 0.00582287 0.125246
14 2 1 -0.727426 0.229311 -0.00168835 0.001143 6.1563e+06 2.56866e+07 1.16172e+07 2.12286e+06 0 2.10163e+07 0 2.56866e+07 2.10163e+07 1.16172e+07 2.12286e+06 0.00523469 0.00350955 0.000937904 0.0112016 0.105365
13 2 2 -0.8 1.8488e-24 -4.07498e-27 3.18341e-26 4.82535e+07 2.01333e+08 9.10565e+07 1.66391e+07 0 1.64727e+08 0 2.01333e+08 1.64727e+08 9.10565e+07 1.66391e+07 -0.000429124 0.000150814 -0.0119831 0.00153449 0.123381
8 3 0 -0.872421 0.457743 -0.00298321 0.00299518 3.27795e+06 1.3677e+07 6.18563e+06 1.13033e+06 0 1.11902e+07 0 1.3677e+07 1.11902e+07 6.18563e+06 1.13033e+06 0.0179604 0.00493015 0.00294134 0.0109815 0.0928561
