Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
85 0 0 0.993107 0.185908 0.00219682 0.000507573 3.66982e+07 1.5312e+08 6.92512e+07 1.26546e+07 0 1.2528e+08 0 1.5312e+08 1.2528e+08 6.92512e+07 1.26546e+07 0.00242477 -0.00279224 0.00527078 0.00212577 0.0805535
87 0 1 1 1.60477e-24 7.00917e-27 2.08174e-26 2.33038e+07 9.72332e+07 4.39754e+07 8.0358e+06 0 7.95544e+07 0 9.72332e+07 7.95544e+07 4.39754e+07 8.0358e+06 2.27804e-25 -7.96635e-25 0.0208984 0.00424616 0.0918218
86 0 2 1.13871 0.104958 0.00209171 7.71529e-05 1.90333e+07 7.94147e+07 3.59166e+07 6.5632e+06 0 6.49757e+07 0 7.94147e+07 6.49757e+07 3.59166e+07 6.5632e+06 0.00239154 -0.000744258 0.00754801 0.00530333 0.078949
83 1 0 1.26686 0.222576 0.00285655 0.000393872 5.65863e+07 2.36102e+08 1.06781e+08 1.95125e+07 0 1.93174e+08 0 2.36102e+08 1.93174e+08 1.06781e+08 1.95125e+07 0.000438867 -0.00109006 0.00636205 0.00163188 0.0733979
85 1 1 0.993107 0.185908 0.00219682 0.000507573 3.66982e+07 1.5312e+08 6.92512e+07 1.26546e+07 0 1.2528e+08 0 1.5312e+08 1.2528e+08 6.92512e+07 1.26546e+07 0.00242477 -0.00279224 0.00527078 0.00212577 0.0805535
86 1 2 1.13871 0.104958 0.00209171 7.71529e-05 1.90333e+07 7.94147e+07 3.59166e+07 6.5632e+06 0 6.49757e+07 0 7.94147e+07 6.49757e+07 3.59166e+07 6.5632e+06 0.00239154 -0.000744258 0.00754801 0.00530333 0.078949
81 2 0 0.796798 0.215031 0.00184931 0.000981698 2.89207e+07 1.20669e+08 5.45747e+07 9.97266e+06 0 9.87294e+07 0 1.20669e+08 9.87294e+07 5.45747e+07 9.97266e+06 0.00230942 -0.00117166 0.00277589 0.00371496 0.0835376
75 2 1 0.581233 0.228702 0.00148856 0.000919753 4.75032e+07 1.98203e+08 8.96406e+07 1.63804e+07 0 1.62166e+08 0 1.98203e+08 1.62166e+08 8.96406e+07 1.63804e+07 0.00208222 -0.0023346 0.00265783 0.00172129 0.0856884
80 2 2 0.6 3.42754e-24 1.8862e-27 3.79676e-26 2.49298e+07 1.04017e+08 4.70437e+07 8.59649e+06 0 8.51052e+07 0 1.04017e+08 8.51052e+07 4.70437e+07 8.59649e+06 -4.88441e-18 -3.62927e-18 0.0105305 0.00613037 0.104746
82 3 0 1.04029 0.387766 0.00319971 0.00134988 4.58116e+06 1.91145e+07 8.64485e+06 1.57971e+06 0 1.56391e+07 0 1.91145e+07 1.56391e+07 8.64485e+06 1.57971e+06 0.00547653 -0.00130838 0.0059062 0.00665312 0.0710369
81 3 1 0.796798 0.215031 0.00184931 0.000981698 2.89207e+07 1.20669e+08 5.45747e+07 9.97266e+06 0 9.87294e+07 0 1.20669e+08 9.87294e+07 5.45747e+07 9.97266e+06 0.00230942 -0.00117166 0.00277589 0.00371496 0.0835376
85 3 2 0.993107 0.185908 0.00219682 0.000507573 3.66982e+07 1.5312e+08 6.92512e+07 1.26546e+07 0 1.2528e+08 0 1.5312e+08 1.2528e+08 6.92512e+07 1.26546e+07 0.00242477 -0.00279224 0.00527078 0.00212577 0.0805535
