Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
135 0 0 1.53756 0.734733 0.00199025 0.00106197 8.24227e+07 3.43902e+08 1.55535e+08 2.84216e+07 0 2.81374e+08 0 3.43902e+08 2.81374e+08 1.55535e+08 2.84216e+07 0.000710821 0.000636719 0.000354966 0.00113782 0.03563
133 0 1 1.47798 0.939507 0.00179147 0.00159102 3.37235e+07 1.40708e+08 6.36377e+07 1.16288e+07 0 1.15125e+08 0 1.40708e+08 1.15125e+08 6.36377e+07 1.16288e+07 0.00157335 -0.00145209 -0.00293781 0.00242532 0.0328017
122 0 2 1.31074 0.815799 0.00161734 0.00141265 6.76998e+06 2.82472e+07 1.27753e+07 2.33448e+06 0 2.31113e+07 0 2.82472e+07 2.31113e+07 1.27753e+07 2.33448e+06 0.00334798 -0.00151127 -0.000924294 0.00533817 0.0343916
115 1 0 1.0964 0.50378 0.0013271 0.000818483 6.59752e+07 2.75276e+08 1.24498e+08 2.27501e+07 0 2.25226e+08 0 2.75276e+08 2.25226e+08 1.24498e+08 2.27501e+07 0.00105813 -0.00200148 9.17498e-05 0.00174225 0.0426881
126 1 1 1.31079 0.368866 0.0014843 0.000302648 6.53752e+07 2.72772e+08 1.23366e+08 2.25432e+07 0 2.23177e+08 0 2.72772e+08 2.23177e+08 1.23366e+08 2.25432e+07 0.00102939 -0.00113093 0.000226381 0.0011717 0.0427157
123 1 2 1.3091 0.611306 0.0016094 0.000730358 4.6393e+07 1.93571e+08 8.75457e+07 1.59976e+07 0 1.58376e+08 0 1.93571e+08 1.58376e+08 8.75457e+07 1.59976e+07 0.00184347 0.000616689 0.00108831 0.00191559 0.0380049
117 2 0 1 9.08984e-24 1.20059e-26 3.20984e-26 6.36024e+07 2.65376e+08 1.20021e+08 2.19319e+07 0 2.17126e+08 0 2.65376e+08 2.17126e+08 1.20021e+08 2.19319e+07 1.29952e-18 4.87186e-19 0.00857932 0.00189953 0.0663999
116 2 1 1.09691 0.251635 0.00115788 0.000391741 7.88011e+07 3.28791e+08 1.48701e+08 2.71728e+07 0 2.69011e+08 0 3.28791e+08 2.69011e+08 1.48701e+08 2.71728e+07 0.000279339 -0.00229098 0.000124768 0.00191142 0.0504317
108 2 2 0.907215 0.184798 0.000806089 0.000542867 1.19449e+07 4.98389e+07 2.25405e+07 4.11892e+06 0 4.07773e+07 0 4.98389e+07 4.07773e+07 2.25405e+07 4.11892e+06 0.00272812 -0.00103993 0.00186618 0.00302012 0.0603984
118 3 0 1.15666 0.047388 0.000576185 -8.8544e-05 6.64933e+07 2.77438e+08 1.25476e+08 2.29287e+07 0 2.26994e+08 0 2.77438e+08 2.26994e+08 1.25476e+08 2.29287e+07 0.00134419 -0.00299314 0.00594714 0.00153893 0.0532497
127 3 1 1.31228 0.0981019 0.00116958 -0.000482802 1.39184e+07 5.80733e+07 2.62646e+07 4.79945e+06 0 4.75145e+07 0 5.80733e+07 4.75145e+07 2.62646e+07 4.79945e+06 0.0030352 -0.000716093 0.00212063 0.0046199 0.047287
116 3 2 1.09691 0.251635 0.00115788 0.000391741 7.88011e+07 3.28791e+08 1.48701e+08 2.71728e+07 0 2.69011e+08 0 3.28791e+08 2.69011e+08 1.48701e+08 2.71728e+07 0.000279339 -0.00229098 0.000124768 0.00191142 0.0504317
121 4 0 1.20294 1.00933 0.00143152 0.00173228 1.3085e+08 5.45959e+08 2.46919e+08 4.51206e+07 0 4.46694e+08 0 5.45959e+08 4.46694e+08 2.46919e+08 4.51206e+07 0.000386131 0.00102582 0.000346025 -5.82558e-05 0.0314013
133 4 1 1.47798 0.939507 0.00179147 0.00159102 3.37235e+07 1.40708e+08 6.36377e+07 1.16288e+07 0 1.15125e+08 0 1.40708e+08 1.15125e+08 6.36377e+07 1.16288e+07 0.00157335 -0.00145209 -0.00293781 0.00242532 0.0328017
130 4 2 1.41641 1.14369 0.00164676 0.00189926 1.33117e+08 5.55418e+08 2.51197e+08 4.59023e+07 0 4.54433e+08 0 5.55418e+08 4.54433e+08 2.51197e+08 4.59023e+07 0.000577622 -0.000601493 0.00117033 0.000456756 0.0301337
120 5 0 1.07061 1.27265 0.00130264 0.00220464 9.35413e+06 3.90293e+07 1.76517e+07 3.22556e+06 0 3.19331e+07 0 3.90293e+07 3.19331e+07 1.76517e+07 3.22556e+06 0.00269563 -0.00110654 -2.81746e-05 0.00302577 0.0276764
119 5 1 0.946231 1.48587 0.00113525 0.00268015 5.97408e+07 2.49264e+08 1.12734e+08 2.06003e+07 0 2.03943e+08 0 2.49264e+08 2.03943e+08 1.12734e+08 2.06003e+07 0.000989741 0.00332272 0.000121955 0.00186249 0.0251202
109 5 2 0.799601 1.27137 0.000963985 0.00218387 1.24416e+08 5.19116e+08 2.34779e+08 4.29022e+07 0 4.24732e+08 0 5.19116e+08 4.24732e+08 2.34779e+08 4.29022e+07 0.000532135 0.000522806 0.000122644 0.000824641 0.0275093
121 6 0 1.20294 1.00933 0.00143152 0.00173228 1.3085e+08 5.45959e+08 2.46919e+08 4.51206e+07 0 4.46694e+08 0 5.45959e+08 4.46694e+08 2.46919e+08 4.51206e+07 0.000386131 0.00102582 0.000346025 -5.82558e-05 0.0314013
120 6 1 1.07061 1.27265 0.00130264 0.00220464 9.35413e+06 3.90293e+07 1.76517e+07 3.22556e+06 0 3.19331e+07 0 3.90293e+07 3.19331e+07 1.76517e+07 3.22556e+06 0.00269563 -0.00110654 -2.81746e-05 0.00302577 0.0276764
110 6 2 0.943435 1.03505 0.00118142 0.00181531 5.53798e+07 2.31067e+08 1.04504e+08 1.90965e+07 0 1.89055e+08 0 2.31067e+08 1.89055e+08 1.04504e+08 1.90965e+07 0.00122848 -0.000349375 0.000133544 0.00165621 0.0312877
132 7 0 1.31716 1.33739 0.00188133 0.00220232 6.87845e+07 2.86997e+08 1.29799e+08 2.37188e+07 0 2.34816e+08 0 2.86997e+08 2.34816e+08 1.29799e+08 2.37188e+07 0.000787108 -0.00110306 0.00195099 0.00179906 0.0277495
128 7 1 1.21576 1.52997 0.00150459 0.00308105 2.39704e+07 1.00015e+08 4.52333e+07 8.26566e+06 0 8.18301e+07 0 1.00015e+08 8.18301e+07 4.52333e+07 8.26566e+06 0.00263638 -0.00126121 -0.00392173 0.00314611 0.0257108
120 7 2 1.07061 1.27265 0.00130264 0.00220464 9.35413e+06 3.90293e+07 1.76517e+07 3.22556e+06 0 3.19331e+07 0 3.90293e+07 3.19331e+07 1.76517e+07 3.22556e+06 0.00269563 -0.00110654 -2.81746e-05 0.00302577 0.0276764
108 8 0 0.907215 0.184798 0.000806089 0.000542867 1.19449e+07 4.98389e+07 2.25405e+07 4.11892e+06 0 4.07773e+07 0 4.98389e+07 4.07773e+07 2.25405e+07 4.11892e+06 0.00272812 -0.00103993 0.00186618 0.00302012 0.0603984
97 8 1 0.714993 0.20274 0.000520948 0.000398602 7.56467e+07 3.15629e+08 1.42749e+08 2.60851e+07 0 2.58242e+08 0 3.15629e+08 2.58242e+08 1.42749e+08 2.60851e+07 0.000698236 0.00225265 0.0028388 0.00175949 0.0653151
107 8 2 0.8 1.49354e-23 4.39837e-28 2.84809e-26 3.48878e+07 1.45566e+08 6.58348e+07 1.20303e+07 0 1.191e+08 0 1.45566e+08 1.191e+08 6.58348e+07 1.20303e+07 1.00472e-18 7.27844e-19 0.00327612 0.0031183 0.0794155
118 9 0 1.15666 0.047388 0.000576185 -8.8544e-05 6.64933e+07 2.77438e+08 1.25476e+08 2.29287e+07 0 2.26994e+08 0 2.77438e+08 2.26994e+08 1.25476e+08 2.29287e+07 0.00134419 -0.00299314 0.00594714 0.00153893 0.0532497
116 9 1 1.09691 0.251635 0.00115788 0.000391741 7.88011e+07 3.28791e+08 1.48701e+08 2.71728e+07 0 2.69011e+08 0 3.28791e+08 2.69011e+08 1.48701e+08 2.71728e+07 0.000279339 -0.00229098 0.000124768 0.00191142 0.0504317
117 9 2 1 9.08984e-24 1.20059e-26 3.20984e-26 6.36024e+07 2.65376e+08 1.20021e+08 2.19319e+07 0 2.17126e+08 0 2.65376e+08 2.17126e+08 1.20021e+08 2.19319e+07 1.29952e-18 4.87186e-19 0.00857932 0.00189953 0.0663999
106 10 0 0.857826 0.397742 0.00104315 0.000999801 6.56129e+07 2.73764e+08 1.23815e+08 2.26251e+07 0 2.23989e+08 0 2.73764e+08 2.23989e+08 1.23815e+08 2.26251e+07 0.00158866 -0.00116267 0.00136155 0.000760599 0.0508782
97 10 1 0.714993 0.20274 0.000520948 0.000398602 7.56467e+07 3.15629e+08 1.42749e+08 2.60851e+07 0 2.58242e+08 0 3.15629e+08 2.58242e+08 1.42749e+08 2.60851e+07 0.000698236 0.00225265 0.0028388 0.00175949 0.0653151
108 10 2 0.907215 0.184798 0.000806089 0.000542867 1.19449e+07 4.98389e+07 2.25405e+07 4.11892e+06 0 4.07773e+07 0 4.98389e+07 4.07773e+07 2.25405e+07 4.11892e+06 0.00272812 -0.00103993 0.00186618 0.00302012 0.0603984
124 11 0 0.836154 1.69441 0.00085535 0.0029015 2.06959e+07 8.63518e+07 3.90541e+07 7.13651e+06 0 7.06515e+07 0 8.63518e+07 7.06515e+07 3.90541e+07 7.13651e+06 0.00135431 0.00105218 -0.00156905 0.00256968 0.0231336
131 11 1 1.07949 1.69085 0.00104296 0.00321418 1.83259e+08 7.64633e+08 3.45818e+08 6.31928e+07 0 6.25609e+08 0 7.64633e+08 6.25609e+08 3.45818e+08 6.31928e+07 0.000138936 0.00155795 -0.00175628 0.000175199 0.0240602
136 11 2 0.964497 1.82961 0.000766944 0.00320079 1.15837e+08 4.83319e+08 2.18589e+08 3.99437e+07 0 3.95443e+08 0 4.83319e+08 3.95443e+08 2.18589e+08 3.99437e+07 0.000463019 0.000154375 -0.00170348 0.00101182 0.0228429
110 12 0 0.943435 1.03505 0.00118142 0.00181531 5.53798e+07 2.31067e+08 1.04504e+08 1.90965e+07 0 1.89055e+08 0 2.31067e+08 1.89055e+08 1.04504e+08 1.90965e+07 0.00122848 -0.000349375 0.000133544 0.00165621 0.0312877
120 12 1 1.07061 1.27265 0.00130264 0.00220464 9.35413e+06 3.90293e+07 1.76517e+07 3.22556e+06 0 3.19331e+07 0 3.90293e+07 3.19331e+07 1.76517e+07 3.22556e+06 0.00269563 -0.00110654 -2.81746e-05 0.00302577 0.0276764
109 12 2 0.799601 1.27137 0.000963985 0.00218387 1.24416e+08 5.19116e+08 2.34779e+08 4.29022e+07 0 4.24732e+08 0 5.19116e+08 4.24732e+08 2.34779e+08 4.29022e+07 0.000532135 0.000522806 0.000122644 0.000824641 0.0275093
128 13 0 1.21576 1.52997 0.00150459 0.00308105 2.39704e+07 1.00015e+08 4.52333e+07 8.26566e+06 0 8.18301e+07 0 1.00015e+08 8.18301e+07 4.52333e+07 8.26566e+06 0.00263638 -0.00126121 -0.00392173 0.00314611 0.0257108
131 13 1 1.07949 1.69085 0.00104296 0.00321418 1.83259e+08 7.64633e+08 3.45818e+08 6.31928e+07 0 6.25609e+08 0 7.64633e+08 6.25609e+08 3.45818e+08 6.31928e+07 0.000138936 0.00155795 -0.00175628 0.000175199 0.0240602
119 13 2 0.946231 1.48587 0.00113525 0.00268015 5.97408e+07 2.49264e+08 1.12734e+08 2.06003e+07 0 2.03943e+08 0 2.49264e+08 2.03943e+08 1.12734e+08 2.06003e+07 0.000989741 0.00332272 0.000121955 0.00186249 0.0251202
99 14 0 0.809527 0.822011 0.00102245 0.00161566 1.32345e+08 5.52198e+08 2.49741e+08 4.56362e+07 0 4.51798e+08 0 5.52198e+08 4.51798e+08 2.49741e+08 4.56362e+07 0.000379478 -0.000822109 0.000348134 0.000954386 0.0365933
105 14 1 0.907986 0.62133 0.00112465 0.00129266 8.1199e+07 3.38796e+08 1.53226e+08 2.79996e+07 0 2.77196e+08 0 3.38796e+08 2.77196e+08 1.53226e+08 2.79996e+07 0.000900425 -0.00120325 -0.000396945 0.00118867 0.0416306
111 14 2 1.0787 0.779685 0.00122925 0.00135187 5.50462e+07 2.29676e+08 1.03875e+08 1.89815e+07 0 1.87916e+08 0 2.29676e+08 1.87916e+08 1.03875e+08 1.89815e+07 0.00134643 -0.000770818 0.000855666 0.00137999 0.0359643
