Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
132 0 0 0.8 -0.00023468 4.97472e-27 3.77806e-26 9.13198e+07 3.63705e+08 1.72976e+08 3.14896e+07 0 3.29066e+08 0 3.63705e+08 3.29066e+08 1.72976e+08 3.14896e+07 0.000213954 0.000159954 0.00478755 0.00159944 0.0748144
141 0 1 1 1.07786e-23 1.59759e-26 1.99849e-26 6.36571e+07 2.53531e+08 1.20578e+08 2.19507e+07 0 2.29385e+08 0 2.53531e+08 2.29385e+08 1.20578e+08 2.19507e+07 0.00130844 -0.00357878 0.00633716 0.000478215 0.0599924
133 0 2 0.93018 0.200384 0.000720598 0.00022231 1.52273e+08 6.06468e+08 2.88433e+08 5.25081e+07 0 5.48709e+08 0 6.06468e+08 5.48709e+08 2.88433e+08 5.25081e+07 0.000488167 -0.000111952 0.00194059 0.000585646 0.0535506
101 1 0 0.556239 1.60679 0.00101269 0.00271312 6.62591e+07 2.63894e+08 1.25507e+08 2.2848e+07 0 2.38761e+08 0 2.63894e+08 2.38761e+08 1.25507e+08 2.2848e+07 0.00118932 -0.00268248 0.000307789 0.00117088 0.0202028
112 1 1 0.674634 1.3468 0.00117109 0.00197473 4.3378e+07 1.72764e+08 8.21658e+07 1.49579e+07 0 1.56311e+08 0 1.72764e+08 1.56311e+08 8.21658e+07 1.49579e+07 0.00118583 -0.000286252 0.00200564 0.00243251 0.0231012
108 1 2 0.822961 1.53256 0.00144526 0.00242173 4.15734e+07 1.65577e+08 7.87475e+07 1.43356e+07 0 1.49808e+08 0 1.65577e+08 1.49808e+08 7.87475e+07 1.43356e+07 0.00202878 0.000311114 0.000114793 0.00225619 0.020911
132 2 0 0.8 -0.00023468 4.97472e-27 3.77806e-26 9.13198e+07 3.63705e+08 1.72976e+08 3.14896e+07 0 3.29066e+08 0 3.63705e+08 3.29066e+08 1.72976e+08 3.14896e+07 0.000213954 0.000159954 0.00478755 0.00159944 0.0748144
124 2 1 0.716834 0.216845 0.000552881 0.000306826 6.44583e+07 2.56722e+08 1.22096e+08 2.2227e+07 0 2.32272e+08 0 2.56722e+08 2.32272e+08 1.22096e+08 2.2227e+07 0.00130225 -0.000552043 0.000887143 0.00107719 0.0601109
122 2 2 0.6 1.18608e-05 1.22364e-27 3.29398e-26 6.02306e+07 2.39884e+08 1.14088e+08 2.07692e+07 0 2.17038e+08 0 2.39884e+08 2.17038e+08 1.14088e+08 2.07692e+07 -1.73704e-07 -1.32981e-07 0.00287899 0.00220404 0.0814652
109 3 0 0.943536 1.74399 0.00161622 0.00261723 1.24898e+08 4.97438e+08 2.36579e+08 4.30682e+07 0 4.50063e+08 0 4.97438e+08 4.50063e+08 2.36579e+08 4.30682e+07 0.000391684 -0.00118918 0.000140728 0.000892884 0.0195158
