Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
66 0 0 -0.944619 0.174861 -0.0022757 0.000976401 2.28237e+07 9.52301e+07 4.30694e+07 7.87025e+06 0 7.79155e+07 0 9.52301e+07 7.79155e+07 4.30694e+07 7.87025e+06 0.00277495 0.000990738 -0.0047555 0.00490497 0.0988188
68 0 1 -1 9.41415e-25 7.98322e-27 2.55561e-26 2.09115e+07 8.72514e+07 3.94609e+07 7.21086e+06 0 7.13875e+07 0 8.72514e+07 7.13875e+07 3.94609e+07 7.21086e+06 0.00313851 0.00471295 -0.02324 0.00500928 0.109706
67 0 2 -0.8 2.20541e-24 -4.9671e-27 3.58571e-26 2.09852e+07 8.7559e+07 3.96001e+07 7.23628e+06 0 7.16392e+07 0 8.7559e+07 7.16392e+07 3.96001e+07 7.23628e+06 0.00122696 -0.000249342 -0.0157648 0.00700895 0.115998
66 1 0 -0.944619 0.174861 -0.0022757 0.000976401 2.28237e+07 9.52301e+07 4.30694e+07 7.87025e+06 0 7.79155e+07 0 9.52301e+07 7.79155e+07 4.30694e+07 7.87025e+06 0.00277495 0.000990738 -0.0047555 0.00490497 0.0988188
65 1 1 -1.16632 0.239705 -0.00315463 0.000809547 2.10832e+07 8.79679e+07 3.9785e+07 7.27008e+06 0 7.19738e+07 0 8.79679e+07 7.19738e+07 3.9785e+07 7.27008e+06 0.00318831 0.00188268 -0.00393495 0.00538892 0.0922936
68 1 2 -1 9.41415e-25 7.98322e-27 2.55561e-26 2.09115e+07 8.72514e+07 3.94609e+07 7.21086e+06 0 7.13875e+07 0 8.72514e+07 7.13875e+07 3.94609e+07 7.21086e+06 0.00313851 0.00471295 -0.02324 0.00500928 0.109706
64 2 0 -0.6 2.25335e-24 -4.06217e-27 2.90205e-26 1.93432e+07 8.07079e+07 3.65015e+07 6.67007e+06 0 6.60337e+07 0 8.07079e+07 6.60337e+07 3.65015e+07 6.67007e+06 0.00167351 -0.000909481 -0.0105532 0.00595098 0.118603
63 2 1 -0.73892 0.206163 -0.00188684 0.00105745 2.72217e+07 1.1358e+08 5.13685e+07 9.38679e+06 0 9.29292e+07 0 1.1358e+08 9.29292e+07 5.13685e+07 9.38679e+06 0.00234558 -0.000141668 -0.00504297 0.00359909 0.0997989
67 2 2 -0.8 2.20541e-24 -4.9671e-27 3.58571e-26 2.09852e+07 8.7559e+07 3.96001e+07 7.23628e+06 0 7.16392e+07 0 8.7559e+07 7.16392e+07 3.96001e+07 7.23628e+06 0.00122696 -0.000249342 -0.0157648 0.00700895 0.115998
62 3 0 -0.930205 0.369311 -0.00291499 0.00187377 2.88216e+07 1.20256e+08 5.43877e+07 9.93849e+06 0 9.8391e+07 0 1.20256e+08 9.8391e+07 5.43877e+07 9.93849e+06 0.00209767 0.00196702 -0.00101688 0.00424518 0.0888484
65 3 1 -1.16632 0.239705 -0.00315463 0.000809547 2.10832e+07 8.79679e+07 3.9785e+07 7.27008e+06 0 7.19738e+07 0 8.79679e+07 7.19738e+07 3.9785e+07 7.27008e+06 0.00318831 0.00188268 -0.00393495 0.00538892 0.0922936
66 3 2 -0.944619 0.174861 -0.0022757 0.000976401 2.28237e+07 9.52301e+07 4.30694e+07 7.87025e+06 0 7.79155e+07 0 9.52301e+07 7.79155e+07 4.30694e+07 7.87025e+06 0.00277495 0.000990738 -0.0047555 0.00490497 0.0988188
63 4 0 -0.73892 0.206163 -0.00188684 0.00105745 2.72217e+07 1.1358e+08 5.13685e+07 9.38679e+06 0 9.29292e+07 0 1.1358e+08 9.29292e+07 5.13685e+07 9.38679e+06 0.00234558 -0.000141668 -0.00504297 0.00359909 0.0997989
66 4 1 -0.944619 0.174861 -0.0022757 0.000976401 2.28237e+07 9.52301e+07 4.30694e+07 7.87025e+06 0 7.79155e+07 0 9.52301e+07 7.79155e+07 4.30694e+07 7.87025e+06 0.00277495 0.000990738 -0.0047555 0.00490497 0.0988188
67 4 2 -0.8 2.20541e-24 -4.9671e-27 3.58571e-26 2.09852e+07 8.7559e+07 3.96001e+07 7.23628e+06 0 7.16392e+07 0 8.7559e+07 7.16392e+07 3.96001e+07 7.23628e+06 0.00122696 -0.000249342 -0.0157648 0.00700895 0.115998
59 5 0 -0.4 2.16642e-24 -1.49466e-27 3.88409e-26 3.4844e+07 1.45384e+08 6.57522e+07 1.20152e+07 0 1.1895e+08 0 1.45384e+08 1.1895e+08 6.57522e+07 1.20152e+07 2.86868e-18 -3.60255e-18 -0.00592736 0.00508975 0.119978
55 5 1 -0.305772 0.238124 -0.000785344 0.00127516 3.53029e+07 1.47298e+08 6.66182e+07 1.21734e+07 0 1.20517e+08 0 1.47298e+08 1.20517e+08 6.66182e+07 1.21734e+07 0.000578628 0.0024597 0.000445949 0.0039606 0.100123
60 5 2 -0.521409 0.226169 -0.00121209 0.00112318 1.64391e+07 6.85908e+07 3.10214e+07 5.66866e+06 0 5.61198e+07 0 6.85908e+07 5.61198e+07 3.10214e+07 5.66866e+06 0.00443744 0.000558871 -0.000966107 0.00489061 0.100063
62 6 0 -0.930205 0.369311 -0.00291499 0.00187377 2.88216e+07 1.20256e+08 5.43877e+07 9.93849e+06 0 9.8391e+07 0 1.20256e+08 9.8391e+07 5.43877e+07 9.93849e+06 0.00209767 0.00196702 -0.00101688 0.00424518 0.0888484
61 6 1 -1.13567 0.511388 -0.00335196 0.00219911 2.5696e+07 1.07214e+08 4.84894e+07 8.86068e+06 0 8.77207e+07 0 1.07214e+08 8.77207e+07 4.84894e+07 8.86068e+06 0.00255087 0.000638639 0.00158831 0.00410281 0.0840421
65 6 2 -1.16632 0.239705 -0.00315463 0.000809547 2.10832e+07 8.79679e+07 3.9785e+07 7.27008e+06 0 7.19738e+07 0 8.79679e+07 7.19738e+07 3.9785e+07 7.27008e+06 0.00318831 0.00188268 -0.00393495 0.00538892 0.0922936
58 7 0 -0.678746 0.419453 -0.00228754 0.0023727 7.81171e+06 3.25937e+07 1.4741e+07 2.69369e+06 0 2.66676e+07 0 3.25937e+07 2.66676e+07 1.4741e+07 2.69369e+06 0.00685974 0.00114893 -0.000966014 0.009429 0.0875983
57 7 1 -0.863787 0.582582 -0.00270913 0.00270162 4.5572e+07 1.90145e+08 8.59963e+07 1.57145e+07 0 1.55573e+08 0 1.90145e+08 1.55573e+08 8.59963e+07 1.57145e+07 0.00126428 0.00133123 0.00190041 0.00249101 0.0806871
62 7 2 -0.930205 0.369311 -0.00291499 0.00187377 2.88216e+07 1.20256e+08 5.43877e+07 9.93849e+06 0 9.8391e+07 0 1.20256e+08 9.8391e+07 5.43877e+07 9.93849e+06 0.00209767 0.00196702 -0.00101688 0.00424518 0.0888484
60 8 0 -0.521409 0.226169 -0.00121209 0.00112318 1.64391e+07 6.85908e+07 3.10214e+07 5.66866e+06 0 5.61198e+07 0 6.85908e+07 5.61198e+07 3.10214e+07 5.66866e+06 0.00443744 0.000558871 -0.000966107 0.00489061 0.100063
58 8 1 -0.678746 0.419453 -0.00228754 0.0023727 7.81171e+06 3.25937e+07 1.4741e+07 2.69369e+06 0 2.66676e+07 0 3.25937e+07 2.66676e+07 1.4741e+07 2.69369e+06 0.00685974 0.00114893 -0.000966014 0.009429 0.0875983
