Index_Vertex nbTriangle nbInTr x y ux uy Elast AR BR IR GR ER FR A1 A2 B12 C3 Defxx Defxy Defyx Defyy Density 
62 0 0 -1 1.06294e-25 6.53079e-27 1.0238e-26 1.67044e+07 6.96976e+07 3.15219e+07 5.76013e+06 0 5.70253e+07 0 6.96976e+07 5.70253e+07 3.15219e+07 5.76013e+06 0.00476728 0.00249183 -0.0259615 0.00355287 0.117593
59 0 1 -0.8 4.29806e-25 -5.54917e-27 3.56478e-26 4.11953e+07 1.71884e+08 7.77375e+07 1.42053e+07 0 1.40632e+08 0 1.71884e+08 1.40632e+08 7.77375e+07 1.42053e+07 0.000120982 0.00129658 -0.0118088 0.00295848 0.11761
60 0 2 -0.86437 0.146246 -0.00179126 0.00068205 1.03608e+07 4.32294e+07 1.95512e+07 3.57268e+06 0 3.53695e+07 0 4.32294e+07 3.53695e+07 1.95512e+07 3.57268e+06 0.00472612 -0.00145877 -0.0105544 0.00629758 0.105077
60 1 0 -0.86437 0.146246 -0.00179126 0.00068205 1.03608e+07 4.32294e+07 1.95512e+07 3.57268e+06 0 3.53695e+07 0 4.32294e+07 3.53695e+07 1.95512e+07 3.57268e+06 0.00472612 -0.00145877 -0.0105544 0.00629758 0.105077
61 1 1 -1.01653 0.20785 -0.00273746 0.000751495 2.73385e+07 1.14067e+08 5.15889e+07 9.42706e+06 0 9.33278e+07 0 1.14067e+08 9.33278e+07 5.15889e+07 9.42706e+06 0.00263994 0.00402409 -0.00180726 0.0037313 0.101636
62 1 2 -1 1.06294e-25 6.53079e-27 1.0238e-26 1.67044e+07 6.96976e+07 3.15219e+07 5.76013e+06 0 5.70253e+07 0 6.96976e+07 5.70253e+07 3.15219e+07 5.76013e+06 0.00476728 0.00249183 -0.0259615 0.00355287 0.117593
55 2 0 -0.6 4.06336e-25 -3.56888e-27 3.04872e-26 1.07908e+07 4.50236e+07 2.03627e+07 3.72096e+06 0 3.68375e+07 0 4.50236e+07 3.68375e+07 2.03627e+07 3.72096e+06 9.89273e-26 6.87776e-25 -0.00758964 0.00738016 0.116764
56 2 1 -0.675281 0.170577 -0.00151112 0.000999055 3.21027e+07 1.33946e+08 6.05793e+07 1.10699e+07 0 1.09592e+08 0 1.33946e+08 1.09592e+08 6.05793e+07 1.10699e+07 0.000404926 0.00330797 -0.00629346 0.00538867 0.10234
59 2 2 -0.8 4.29806e-25 -5.54917e-27 3.56478e-26 4.11953e+07 1.71884e+08 7.77375e+07 1.42053e+07 0 1.40632e+08 0 1.71884e+08 1.40632e+08 7.77375e+07 1.42053e+07 0.000120982 0.00129658 -0.0118088 0.00295848 0.11761
57 3 0 -0.805077 0.312025 -0.00241503 0.00144615 2.87142e+07 1.19808e+08 5.41851e+07 9.90146e+06 0 9.80245e+07 0 1.19808e+08 9.80245e+07 5.41851e+07 9.90146e+06 0.00214357 0.00174641 -0.00329912 0.0035974 0.0939135
